date,open,high,low,last,close,number_of_shares,number_of_trades,turnover,vwap
2024-05-13,134.56786,136.26614,133.03133,136.18527,136.18527,1657899,2449,224068329,135.152
2024-05-14,136.02353,136.1044,132.46524,134.64873,134.64873,1669881,2678,224039940,134.1652
2024-05-15,134.89134,137.23658,134.89134,137.15571,137.15571,1102094,1960,150387199,136.4558
2024-05-16,137.47919,140.30964,137.47919,139.66268,139.66268,1160787,2342,161777830,139.3691
2024-05-17,0.0,0.0,0.0,0.0,139.66268,0,0,0,0.0
2024-05-20,0.0,0.0,0.0,0.0,139.66268,0,0,0,0.0
2024-05-21,141.36095,142.33139,140.63312,141.60356,141.60356,1487780,2908,210648473,141.5857
2024-05-22,142.33139,144.91924,142.16965,143.46358,143.46358,1226479,2354,176070429,143.5576
2024-05-23,143.9488,147.66882,143.78706,146.3749,146.3749,1583483,3024,231195854,146.0046
2024-05-24,146.69838,147.1836,143.78706,146.3749,146.3749,1902161,2466,278226966,146.2689
2024-05-27,146.3749,147.58795,145.24272,146.29403,146.29403,1114509,2056,163073198,146.3184
2024-05-28,146.77925,147.83056,142.65487,144.19141,144.19141,1453027,2854,210295721,144.7293
2024-05-29,145.32359,146.45577,143.05922,143.14009,143.14009,1378822,2513,198520917,143.9786
2024-05-30,142.97835,145.48533,141.52269,143.9488,143.9488,956775,2018,137965937,144.1989
2024-05-31,144.27228,147.1836,143.70619,145.80881,145.80881,3589781,2525,523146092,145.732
2024-06-03,145.72794,149.20535,145.40446,147.9923,147.9923,1842491,3501,272130451,147.697
2024-06-04,148.55839,148.72013,141.60356,142.49313,142.49313,2376026,5017,342249347,144.0427
2024-06-05,147.26447,148.63926,144.11054,144.43402,144.43402,1430782,3065,208357072,145.6246
2024-06-06,145.97055,146.94099,144.91924,146.3749,146.3749,1078439,2072,157591357,146.1291
2024-06-07,146.86012,151.06537,146.86012,150.74189,150.74189,1579192,3192,236165847,149.5484
2024-06-10,151.22711,152.68277,148.96274,149.28622,149.28622,1544291,3208,232992604,150.8735
2024-06-11,150.4184,151.7932,146.77925,147.9923,147.9923,1383026,2866,206282881,149.1532
2024-06-12,148.55839,149.85231,146.53664,148.801,148.801,5053943,2846,727609465,143.9686
2024-06-13,149.36709,151.30798,147.74969,147.83056,147.83056,1571538,3004,234510843,149.2237
2024-06-14,147.9923,148.23491,139.58181,140.9566,140.9566,2326539,5319,330868075,142.2147
2024-06-17,140.9566,143.05922,138.04528,140.30964,140.30964,1406020,3380,197064949,140.158
2024-06-18,141.84617,143.38271,140.55225,141.19921,141.19921,840390,1731,119091038,141.7091
2024-06-19,141.19921,141.84617,139.74355,141.44182,141.44182,746790,1616,105263284,140.9543
2024-06-20,141.52269,142.25052,139.25833,141.36095,141.36095,945825,1720,133388862,141.0291
2024-06-21,140.71399,144.35315,140.06703,144.27228,144.27228,3045803,2821,422067615,138.5735
2024-06-24,144.27228,144.59576,139.98616,141.7653,141.7653,1198329,2375,170050037,141.906
2024-06-25,141.68443,142.00791,138.61137,140.87573,140.87573,1609766,2356,226434778,140.6631
2024-06-26,141.19921,141.60356,138.12615,138.36876,138.36876,1464960,2363,203856056,139.1547
2024-06-27,138.69224,140.79486,138.69224,140.71399,140.71399,995726,1633,139833611,140.4338
2024-06-28,141.19921,141.68443,138.69224,140.71399,140.71399,1505240,2764,211327282,140.3943
2024-07-01,142.41226,146.45577,142.33139,145.80881,145.80881,2181733,4277,316213433,144.9368
2024-07-02,145.5662,147.91143,142.16965,142.574,142.574,1566474,3303,225976128,144.2577
2024-07-03,143.22096,143.86793,141.68443,142.00791,142.00791,730541,1757,104086959,142.4791
2024-07-04,142.65487,144.35315,141.92704,142.73574,142.73574,787076,1607,112678942,143.1613
2024-07-05,143.22096,143.46358,141.11834,142.00791,142.00791,997302,1777,141982587,142.3666
2024-07-08,142.41226,144.91924,140.71399,143.14009,143.14009,1420333,2590,203282655,143.1232
2024-07-09,143.62532,144.7575,142.25052,144.59576,144.59576,1087670,2339,156785934,144.1484
2024-07-10,150.90363,161.90196,150.90363,160.60804,160.60804,5892418,8337,910690752,154.553
2024-07-11,160.12282,168.20983,158.66716,167.07765,167.07765,2518996,5267,413765406,164.2581
2024-07-12,167.72461,171.92985,165.94547,171.60637,171.60637,1825458,3542,310932316,170.3311
2024-07-15,171.28289,173.87074,170.47419,171.12115,171.12115,1318985,3205,226479362,171.7072
2024-07-16,170.15071,174.35596,168.69505,173.54726,173.54726,1437131,2248,247876667,172.4801
2024-07-17,172.73855,174.19422,170.63593,171.92985,171.92985,1285444,2129,221298077,172.1569
2024-07-18,171.92985,173.709,167.23939,172.41507,172.41507,1298959,2458,222789027,171.5135
2024-07-19,172.25333,172.9003,169.98897,172.25333,172.25333,607282,1539,104428236,171.9599
2024-07-22,172.25333,176.1351,171.44463,175.97336,175.97336,782643,1798,136646096,174.5955
2024-07-23,176.9438,179.53164,176.1351,179.53164,179.53164,1278952,2520,228342875,178.539
2024-07-24,179.69338,181.31079,175.97336,177.26728,177.26728,1377876,2501,245714642,178.3285
2024-07-25,176.45858,176.45858,169.34201,169.98897,169.98897,1434844,3127,246514114,171.8055
2024-07-26,169.34201,175.00292,168.20983,175.00292,175.00292,786038,1859,136725074,173.942
2024-07-29,175.97336,177.42902,174.5177,174.67944,174.67944,670377,1507,117545120,175.3417
2024-07-30,174.67944,176.1351,173.06204,175.48814,175.48814,991528,1265,173722083,175.2064
2024-07-31,176.1351,177.7525,173.22378,177.26728,177.26728,1007782,1751,177743556,176.3709
2024-08-01,177.10554,178.39946,175.00292,175.3264,175.3264,628773,1315,110695456,176.0497
2024-08-02,173.709,173.87074,167.40113,168.04809,168.04809,1182408,2925,200248260,169.3563
2024-08-05,160.60804,165.62199,155.43235,163.84284,163.84284,2237180,5137,362550762,162.057
2024-08-06,166.43069,170.63593,165.78373,167.72461,167.72461,1153868,2830,194044812,168.1689
2024-08-07,169.66549,170.15071,167.56287,169.18027,169.18027,747933,1783,126465452,169.0864
2024-08-08,168.04809,168.04809,164.32806,167.07765,167.07765,937954,1993,156194498,166.5267
2024-08-09,168.04809,172.25333,167.72461,172.09159,172.09159,896159,1948,153069404,170.806
2024-08-12,173.06204,174.03248,171.44463,173.709,173.709,859860,1775,148928681,173.201
2024-08-13,175.16466,175.97336,173.54726,175.97336,175.97336,937082,1739,164176734,175.1998
2024-08-14,176.78206,178.72294,176.45858,178.07598,178.07598,790063,1703,140470170,177.7961
2024-08-15,178.72294,179.3699,175.81162,176.29684,176.29684,821267,1635,145267900,176.8825
2024-08-16,176.62032,178.88468,176.62032,178.88468,178.88468,893729,1599,159251027,178.1871
2024-08-19,177.91424,177.91424,171.76811,177.26728,177.26728,1232290,2807,216565627,175.7423
2024-08-20,176.1351,177.59076,175.00292,177.59076,177.59076,866543,1743,153168185,176.7576
2024-08-21,177.42902,177.42902,175.00292,175.97336,175.97336,724495,1415,127527112,176.022
2024-08-22,175.81162,180.34035,175.16466,178.72294,178.72294,1279558,2150,228280439,178.4057
2024-08-23,178.07598,179.04642,175.97336,178.72294,178.72294,528606,1470,94095145,178.0059
2024-08-26,178.5612,178.5612,175.97336,176.1351,176.1351,529484,1351,93481812,176.5524
2024-08-27,175.64988,176.45858,173.38552,175.64988,175.64988,776609,1990,136110967,175.2631
2024-08-28,176.1351,178.72294,175.64988,177.91424,177.91424,1020958,1788,181561119,177.834
2024-08-29,177.42902,180.17861,176.9438,180.01686,180.01686,816104,1469,146388910,179.3751
2024-08-30,180.01686,181.63427,179.85512,181.47253,181.47253,1671315,1673,303068415,181.3352
2024-09-02,181.63427,181.63427,174.84118,175.64988,175.64988,908444,2108,161129722,177.3688
2024-09-03,176.45858,178.23772,175.16466,175.48814,175.48814,782254,1739,137663576,175.9831
2024-09-04,172.41507,176.29684,171.44463,175.16466,175.16466,962784,1861,168262972,174.767
2024-09-05,175.81162,177.59076,167.07765,169.82723,169.82723,1942064,3946,331904215,170.9027
2024-09-06,169.50375,171.76811,167.56287,170.95941,170.95941,930516,2207,158578103,170.4194
2024-09-09,170.79767,171.60637,168.53331,171.12115,171.12115,715060,1712,122027770,170.6538
2024-09-10,171.12115,172.09159,169.50375,170.47419,170.47419,749819,1641,127882907,170.5515
2024-09-11,170.79767,174.03248,169.82723,171.12115,171.12115,837052,1500,143492747,171.4263
2024-09-12,173.06204,176.62032,172.9003,176.1351,176.1351,1154567,1927,202778768,175.6318
2024-09-13,175.97336,178.07598,174.19422,178.07598,178.07598,735216,1571,130238902,177.1437
2024-09-16,177.10554,179.53164,176.62032,178.07598,178.07598,814936,1725,145082740,178.0295
2024-09-17,178.23772,178.88468,162.22544,163.84284,163.84284,3415687,5380,572132565,167.5015
2024-09-18,165.62199,167.56287,162.0637,163.19588,163.19588,1894810,4246,311325223,164.3042
2024-09-19,164.4898,168.85679,164.00458,167.72461,167.72461,1420883,2490,237431342,167.1012
2024-09-20,167.88635,169.82723,167.88635,169.34201,169.34201,2422835,2234,410047601,169.2428
2024-09-23,169.82723,170.63593,168.20983,169.82723,169.82723,777221,1536,131818073,169.6016
2024-09-24,169.98897,170.15071,163.19588,166.26895,166.26895,1498371,2806,248902511,166.1153
2024-09-25,165.13676,170.79767,165.13676,169.98897,169.98897,1007028,2124,170465360,169.2756
2024-09-26,170.79767,171.28289,166.75417,166.75417,166.75417,918275,2186,154315142,168.0489
2024-09-27,166.91591,168.20983,165.62199,166.59243,166.59243,780263,1643,130064720,166.6933
2024-09-30,165.78373,167.23939,164.16632,166.91591,166.91591,1066481,1771,177543689,166.4761
2024-10-01,167.40113,174.19422,167.40113,172.09159,172.09159,1541447,2647,264033784,171.2896
2024-10-02,172.57681,179.3699,172.57681,177.26728,177.26728,1811392,3534,320834526,177.1204
2024-10-03,177.26728,179.20816,174.19422,176.62032,176.62032,974556,2230,172080202,176.5728
2024-10-04,176.1351,176.78206,172.09159,173.709,173.709,956404,1932,166155971,173.7299
2024-10-07,175.48814,175.64988,170.95941,175.00292,175.00292,1035246,1896,180307119,174.1683
2024-10-08,174.03248,179.85512,173.87074,177.59076,177.59076,1954133,2874,348060819,178.1152
2024-10-09,178.24188,178.40466,173.68409,176.45132,176.45132,1008072,1918,177381620,175.9612
2024-10-10,176.93965,179.38132,173.03298,175.63743,175.63743,1537247,2842,270114947,175.7134
2024-10-11,175.96299,177.26521,170.91687,174.82354,174.82354,1208136,2454,209964502,173.792
2024-10-14,174.98632,182.14855,174.98632,181.82299,181.82299,1923399,3018,346324552,180.0586
2024-10-15,181.98577,186.218,180.35799,184.10188,184.10188,1768845,3450,325725608,184.1459
2024-10-16,184.26466,186.38078,181.49744,184.42744,184.42744,1416450,2327,260594881,183.9773
2024-10-17,184.91577,186.70633,184.26466,185.56689,185.56689,1029629,1995,191101086,185.6018
2024-10-18,185.89244,186.218,180.19521,182.14855,182.14855,1593065,2965,289950163,182.0077
2024-10-21,182.4741,182.96244,178.56743,180.52077,180.52077,890968,2257,160656413,180.3167
2024-10-22,181.33466,182.4741,177.75354,180.52077,180.52077,978007,2265,176373832,180.34
2024-10-23,179.38132,181.82299,178.56743,181.33466,181.33466,974118,2167,176179195,180.8602
2024-10-24,183.12522,190.12467,177.10243,190.12467,190.12467,2968761,5459,551916136,185.9079
2024-10-25,187.19467,189.79911,185.07855,186.05522,186.05522,1598140,3171,298756713,186.9403
2024-10-28,186.05522,191.26411,183.12522,189.79911,189.79911,1569020,2906,296248114,188.8108
2024-10-29,189.79911,193.70578,189.79911,190.93856,190.93856,1205869,2593,231064026,191.6161
2024-10-30,191.26411,192.40356,187.84578,190.45022,190.45022,1473338,2228,280215012,190.1906
2024-10-31,190.12467,190.28745,185.07855,186.38078,186.38078,1809384,2899,338158347,186.8913
2024-11-01,186.70633,188.00856,185.24133,187.52022,187.52022,931895,2158,174291140,187.0287
2024-11-04,187.52022,188.65967,180.84632,180.84632,180.84632,1237403,2378,226363042,182.9339
2024-11-05,179.86966,185.24133,179.38132,184.753,184.753,1163099,2205,213547642,183.6022
2024-11-06,182.96244,187.03189,175.63743,179.86966,179.86966,3513423,5418,632234082,179.9481
