date,open,high,low,last,close,number_of_shares,number_of_trades,turnover,vwap
2024-07-04,299.3,304.3,299.3,301.4,301.4,335191,1535,101244646,302.0506
2024-07-05,298.1,300.0,294.9,294.9,294.9,639694,3449,189518277,296.264
2024-07-08,294.9,294.9,291.7,293.0,293.0,451464,2158,132422889,293.3185
2024-07-09,292.6,293.5,286.8,287.7,287.7,651426,3360,188196344,288.9023
2024-07-10,286.6,291.5,286.6,291.1,291.1,438555,2012,127306861,290.2871
2024-07-11,291.8,292.1,289.1,291.5,291.5,393893,1772,114610627,290.9691
2024-07-12,293.0,297.2,292.6,296.9,296.9,560629,2172,166091785,296.2597
2024-07-15,296.9,298.4,294.0,295.6,295.6,522055,1950,154614069,296.1643
2024-07-16,295.2,295.2,291.1,294.2,294.2,612781,2084,179947650,293.6574
2024-07-17,295.3,300.0,295.2,300.0,300.0,659197,2618,196867797,298.6574
2024-07-18,302.0,303.3,299.7,301.8,301.8,653239,2489,197198382,301.876
2024-07-19,312.2,316.7,310.2,312.9,312.9,1424207,6175,445986392,313.1443
2024-07-22,321.6,325.0,317.1,322.2,322.2,821523,3606,263829530,321.1469
2024-07-23,324.0,324.0,317.9,318.9,318.9,507508,2708,162568831,320.3276
2024-07-24,318.4,320.4,315.2,316.3,316.3,467301,2438,148030237,316.7771
2024-07-25,316.9,318.5,312.7,315.0,315.0,432284,2500,136079369,314.7916
2024-07-26,317.0,319.2,315.1,317.0,317.0,421098,1785,133534727,317.1108
2024-07-29,318.5,319.7,312.0,313.3,313.3,469967,1677,147683290,314.2418
2024-07-30,313.4,314.0,310.9,311.7,311.7,497687,1533,155191941,311.8264
2024-07-31,314.0,314.7,310.5,311.0,311.0,498267,1878,155278956,311.6385
2024-08-01,311.0,312.6,306.2,306.4,306.4,356707,1670,110020840,308.4311
2024-08-02,305.0,305.0,300.9,301.2,301.2,612624,2272,185101633,302.1456
2024-08-05,294.5,298.5,290.5,294.5,294.5,889748,3528,261843767,294.289
2024-08-06,296.5,298.9,290.5,290.8,290.8,692979,2544,202904935,292.8015
2024-08-07,292.6,299.2,292.6,299.1,299.1,498730,1681,148497346,297.751
2024-08-08,298.0,299.4,295.9,299.4,299.4,364164,1381,108790486,298.7404
2024-08-09,300.5,302.4,297.9,299.8,299.8,336595,1306,101066308,300.2599
2024-08-12,301.0,301.3,297.2,298.3,298.3,292781,1137,87398543,298.5117
2024-08-13,298.5,301.8,296.1,301.8,301.8,369473,1475,110869731,300.0753
2024-08-14,302.0,302.7,299.9,300.0,300.0,346289,1456,104070895,300.5319
2024-08-15,300.0,303.8,298.1,302.3,302.3,376588,1469,113661812,301.8239
2024-08-16,303.2,306.4,301.3,302.5,302.5,397440,1520,121704285,306.2271
2024-08-19,301.9,305.0,300.3,303.9,303.9,403524,1474,122527887,303.6429
2024-08-20,304.3,304.3,299.6,301.2,301.2,422945,1473,127345993,301.0935
2024-08-21,300.8,302.5,300.0,302.5,302.5,310108,1118,93629483,301.9254
2024-08-22,302.0,303.0,300.4,302.1,302.1,305646,1022,92369648,302.2112
2024-08-23,302.3,305.6,302.3,304.9,304.9,327156,1102,99690992,304.72
2024-08-26,305.0,308.3,305.0,307.6,307.6,238450,1216,73260444,307.2361
2024-08-27,308.4,310.5,305.7,305.7,305.7,470242,1295,144881634,308.1002
2024-08-28,305.7,306.2,302.9,303.7,303.7,415048,1379,126194170,304.0471
2024-08-29,304.3,307.6,303.5,306.8,306.8,250653,1253,76823958,306.4953
2024-08-30,307.0,309.6,307.0,308.8,308.8,815633,1345,251857300,308.7875
2024-09-02,308.5,309.1,305.5,307.1,307.1,243969,1157,74868378,306.8766
2024-09-03,307.2,307.2,300.2,300.2,300.2,536249,2023,161891087,301.8954
2024-09-04,297.2,299.2,295.6,298.9,298.9,500618,1832,149270212,298.1719
2024-09-05,295.1,299.1,295.1,298.2,298.2,256689,1386,76382773,297.5698
2024-09-06,299.0,300.8,295.2,295.2,295.2,348394,1320,103305048,296.5179
2024-09-09,295.0,296.8,294.3,295.0,295.0,296006,1329,87375708,295.1822
2024-09-10,294.5,297.2,292.3,292.3,292.3,583533,1993,171770558,294.3631
2024-09-11,292.7,302.5,292.7,298.1,298.1,543329,2020,162327651,298.7649
2024-09-12,301.4,302.7,295.7,297.8,297.8,640926,2121,191513233,298.8071
2024-09-13,298.6,306.6,298.6,306.1,306.1,583550,1817,178265951,305.4853
2024-09-16,306.1,309.5,303.0,308.8,308.8,489830,2245,150348739,306.9407
2024-09-17,310.0,314.7,308.1,314.4,314.4,647234,2008,202651321,313.1036
2024-09-18,314.4,314.4,309.3,311.4,311.4,435815,1858,135787180,311.5707
2024-09-19,314.8,325.9,314.8,325.9,325.9,1089469,3393,352262961,323.3345
2024-09-20,325.8,326.0,322.0,322.0,322.0,1370685,2851,442453681,322.7975
2024-09-23,320.8,322.5,318.8,320.8,320.8,408148,1748,130848672,320.5912
2024-09-24,323.0,326.1,322.0,322.0,322.0,373984,1448,120735949,322.8372
2024-09-25,321.6,326.0,321.6,323.2,323.2,269373,1541,87250631,323.9027
2024-09-26,325.3,327.6,322.2,327.6,327.6,519084,2136,169531154,326.5968
2024-09-27,329.9,335.1,328.2,333.1,333.1,665761,2911,221444091,332.618
2024-09-30,333.6,336.8,331.0,334.1,334.1,625838,2044,208780261,333.6021
2024-10-01,336.6,338.4,334.6,337.6,337.6,602575,2813,203186323,337.1967
2024-10-02,338.4,345.5,338.1,343.9,343.9,655509,2811,224745384,342.8549
2024-10-03,343.2,346.1,340.0,344.7,344.7,718473,2783,247386170,344.3222
2024-10-04,344.0,350.5,343.7,350.1,350.1,557760,2251,194871535,349.3824
2024-10-07,348.0,349.5,343.3,347.5,347.5,573153,1813,198917970,347.0591
2024-10-08,343.3,345.0,340.2,341.1,341.1,475653,1616,162687142,342.0221
2024-10-09,340.4,346.2,340.4,345.6,345.6,342309,1702,118012573,344.7545
2024-10-10,346.0,347.2,343.6,346.2,346.2,343841,1451,118905086,345.8142
2024-10-11,346.7,349.8,344.6,349.0,349.0,342643,1411,119303055,348.1852
2024-10-14,348.8,350.8,348.0,350.0,350.0,439154,1427,152350462,346.9181
2024-10-15,349.5,349.9,344.1,345.9,345.9,391008,1669,135483593,346.4983
2024-10-16,344.0,349.3,344.0,347.1,347.1,432043,1674,150124619,347.4761
2024-10-17,347.0,350.2,344.9,344.9,344.9,384967,1503,133309932,346.2879
2024-10-18,344.3,349.6,340.5,341.2,341.2,492552,1828,169158687,343.4332
2024-10-21,340.3,343.4,337.6,337.6,337.6,339523,1508,115184728,339.2524
2024-10-22,336.6,337.8,331.5,332.0,332.0,490494,1869,163348311,333.028
2024-10-23,331.2,333.6,328.2,330.7,330.7,403505,1770,133460938,330.7541
2024-10-24,330.1,334.4,328.3,328.3,328.3,319640,1445,105585894,330.3274
2024-10-25,341.5,353.1,335.1,339.6,339.6,1088776,4826,371447437,341.165
2024-10-28,340.7,342.0,328.7,334.2,334.2,664641,3266,221819307,333.743
2024-10-29,335.6,340.2,333.4,333.4,333.4,526528,2641,176584262,335.369
2024-10-30,333.0,334.8,330.8,334.8,334.8,435883,1650,145658150,334.168
2024-10-31,333.1,334.4,330.4,330.8,330.8,428672,1401,141995990,331.246
2024-11-01,331.3,333.6,329.1,333.5,333.5,397246,1249,132215308,332.8309
2024-11-04,333.3,335.9,331.3,334.4,334.4,382348,1713,127728000,334.0622
2024-11-05,334.5,336.0,332.9,334.2,334.2,270595,1206,90464278,334.3161
2024-11-06,335.1,340.8,333.5,334.6,334.6,627546,2489,210942424,336.1338
2024-11-07,332.2,337.3,330.3,330.3,330.3,553562,1763,183409758,331.3265
2024-11-08,330.4,330.8,319.5,321.3,321.3,677669,3272,218580623,322.5478
2024-11-11,322.0,323.2,318.9,320.9,320.9,464000,2115,148868351,320.8372
2024-11-12,317.4,319.7,314.3,316.4,316.4,583351,1955,184745004,316.6961
2024-11-13,315.1,318.2,310.7,310.7,310.7,453765,1984,141678262,312.2283
2024-11-14,312.0,314.0,311.4,314.0,314.0,460737,2249,144404087,313.4198
2024-11-15,313.1,320.6,312.5,319.5,319.5,466390,1892,148493369,318.3888
2024-11-18,318.3,319.2,315.7,317.6,317.6,390382,1609,123938628,317.4805
2024-11-19,317.3,318.3,313.5,315.9,315.9,271380,1441,85685133,315.7386
2024-11-20,316.7,319.8,316.7,317.1,317.1,292544,1284,92948467,317.7247
2024-11-21,317.5,318.5,312.4,313.6,313.6,476874,1828,149724214,313.9699
2024-11-22,312.5,315.5,311.2,314.9,314.9,430186,1644,135202711,314.289
2024-11-25,315.2,317.8,314.3,317.2,317.2,710803,1759,225298239,316.963
2024-11-26,316.7,316.7,312.9,312.9,312.9,393285,1402,123340241,313.6154
2024-11-27,313.1,315.0,310.7,313.0,313.0,357345,1485,111707148,312.6031
2024-11-28,313.6,314.0,311.0,312.5,312.5,213985,924,66839769,312.3573
2024-11-29,312.1,312.2,308.9,310.6,310.6,399608,1399,124033973,310.3891
2024-12-02,309.5,312.7,308.0,310.9,310.9,505042,2081,156746944,310.3835
2024-12-03,312.6,319.9,312.2,318.6,318.6,693948,2365,220775584,318.1443
2024-12-04,318.7,325.4,317.6,323.2,323.2,571436,2120,184535375,322.9327
2024-12-05,322.5,324.7,321.4,323.6,323.6,299065,1258,96725056,323.4249
2024-12-06,323.7,325.9,321.9,322.4,322.4,301907,1365,97655250,323.4614
2024-12-09,323.0,328.5,321.5,328.5,328.5,583178,1821,190646558,326.9097
2024-12-10,327.0,329.8,325.3,326.5,326.5,356483,1250,116600002,327.0843
2024-12-11,325.4,331.3,325.0,330.2,330.2,396356,1583,130823836,330.067
2024-12-12,331.1,332.0,325.5,326.5,326.5,303232,1446,99134223,326.9253
2024-12-13,324.8,326.1,323.1,323.6,323.6,256367,1224,83014548,323.811
2024-12-16,321.2,322.3,317.8,319.6,319.6,480204,1951,153354837,319.3535
2024-12-17,315.6,317.1,314.0,314.9,314.9,479528,1728,151146130,315.198
2024-12-18,315.3,315.5,302.1,305.3,305.3,1003722,3802,307235861,306.0966
2024-12-19,300.9,304.6,299.8,301.5,301.5,609948,2774,184108903,301.8436
2024-12-20,300.0,300.0,297.0,299.6,299.6,1193920,3359,357262785,299.2351
2024-12-23,299.8,300.8,297.6,299.0,299.0,296308,1675,88536567,298.7991
2024-12-24,0.0,0.0,0.0,0.0,299.0,0,0,0,0.0
2024-12-27,299.2,301.3,299.2,299.8,299.8,324041,1441,97234541,300.0685
2024-12-30,299.8,301.7,298.4,300.8,300.8,525295,1540,157903620,300.5999
2024-12-31,0.0,0.0,0.0,0.0,300.8,0,0,0,0.0
2025-01-02,301.1,305.5,301.1,304.9,304.9,494966,2094,150598904,304.2611
2025-01-03,304.1,307.2,302.2,306.5,306.5,405801,1650,124126886,305.8819
2025-01-06,308.0,313.1,307.0,310.7,310.7,567012,2436,176080226,310.5406
2025-01-07,310.7,312.4,307.1,309.8,309.8,556614,2387,172469322,309.8522
2025-01-08,309.8,311.2,302.6,307.1,307.1,588034,2164,180381919,306.7542
2025-01-09,307.0,313.4,305.3,311.1,311.1,654210,2131,203347785,310.8295
2025-01-10,311.0,318.3,309.7,314.1,314.1,585644,1984,184178617,314.489
2025-01-13,317.5,319.5,312.4,317.2,317.2,696680,2438,220418933,316.3849
2025-01-14,322.0,330.2,322.0,327.3,327.3,1015389,4310,332852073,327.8074
2025-01-15,328.4,336.5,328.2,333.8,333.8,653709,2555,217996758,333.4768
2025-01-16,335.2,336.8,328.6,329.6,329.6,623262,2458,206137599,330.7399
2025-01-17,331.4,337.1,331.1,332.0,332.0,662226,2350,220487434,332.9485
2025-01-20,332.0,333.5,329.6,333.3,333.3,532654,1762,177186614,332.6486
2025-01-21,332.7,335.9,332.0,334.3,334.3,563093,1630,188219324,334.2667
2025-01-22,334.0,335.1,331.7,332.0,332.0,532222,1603,177064532,332.6892
2025-01-23,332.5,333.7,329.4,332.0,332.0,577416,1852,191553533,331.7427
2025-01-24,333.4,337.4,327.1,328.6,328.6,694262,1945,229111129,330.0067
2025-01-27,327.0,333.8,326.4,333.3,333.3,459400,1691,152538591,332.0387
2025-01-28,333.3,341.2,332.2,338.5,338.5,614224,2137,208089182,338.7839
2025-01-29,341.7,352.7,338.9,338.9,338.9,1426970,4951,490608605,343.8088
2025-01-30,338.9,345.4,337.6,345.0,345.0,507952,2222,174606572,343.7458
2025-01-31,345.6,346.0,338.5,339.0,339.0,615784,1808,209082826,339.5392
2025-02-03,332.1,334.9,330.7,333.8,333.8,598336,3032,199503020,333.4297
2025-02-04,337.7,338.5,334.2,336.6,336.6,499796,1984,168306300,336.75
2025-02-05,336.8,338.7,333.7,335.1,335.1,408384,1500,137012493,335.4992
2025-02-06,337.3,337.5,332.1,334.0,334.0,613854,1925,205176541,334.2431
2025-02-07,320.0,322.5,309.3,310.3,310.3,2459807,8905,770040285,313.0459
2025-02-10,310.8,313.1,306.7,312.6,312.6,1336935,3868,416525685,311.5553
2025-02-11,313.0,320.0,311.3,320.0,320.0,789615,2842,251014643,317.895
2025-02-12,321.0,321.2,314.4,316.8,316.8,734727,2371,233136067,317.3098
2025-02-13,319.0,323.2,313.2,322.1,322.1,736790,2481,235907369,320.1826
2025-02-14,322.5,325.9,320.7,323.1,323.1,587295,2299,189725120,323.0491
2025-02-17,323.1,330.4,322.1,327.2,327.2,586884,2208,192509504,328.0197
2025-02-18,328.5,331.8,327.2,329.6,329.6,329272,1486,108493778,329.4959
2025-02-19,328.8,330.0,318.7,321.9,321.9,790407,2982,254663539,322.1929
2025-02-20,320.9,321.0,317.3,317.8,317.8,693885,2565,220784834,318.1868
2025-02-21,318.4,323.7,318.4,320.5,320.5,636935,2027,204530371,321.1166
2025-02-24,320.5,325.5,320.1,324.0,324.0,403067,1412,130460417,323.6693
2025-02-25,324.1,328.6,321.8,327.3,327.3,481062,1811,157114302,326.5959
2025-02-26,327.7,332.6,327.6,329.7,329.7,443623,1658,146468631,330.1646
2025-02-27,328.0,329.0,324.0,328.8,328.8,610600,2062,200418627,328.2323
2025-02-28,326.0,326.7,318.0,319.7,319.7,1217285,2921,389535806,320.0037
2025-03-03,319.7,321.0,315.0,317.0,317.0,726475,2686,230697934,317.5553
2025-03-04,312.0,312.6,308.1,312.6,312.6,736933,2267,229572059,311.5254
2025-03-05,313.2,320.0,313.0,320.0,320.0,770721,2577,245430401,318.4498
2025-03-06,323.2,332.4,323.2,331.4,331.4,979746,3948,322801021,329.473
2025-03-07,331.0,333.2,329.0,332.1,332.1,475069,1905,157504793,331.5418
2025-03-10,333.5,337.4,329.0,335.0,335.0,874645,2516,292519554,334.4438
2025-03-11,335.0,340.0,331.9,333.5,333.5,697846,2978,233885797,335.1539
2025-03-12,334.1,336.6,329.9,330.0,330.0,447859,2183,148435624,331.4338
2025-03-13,329.4,329.6,323.9,325.5,325.5,583535,1855,190018984,325.6343
2025-03-14,325.4,331.0,323.4,329.0,329.0,590777,1762,194232838,328.7752
2025-03-17,332.4,332.4,328.1,332.4,332.4,529967,1694,175790280,331.7004
2025-03-18,334.6,342.0,334.5,340.6,340.6,707436,2376,240457637,339.9049
2025-03-19,340.9,343.9,338.9,343.1,343.1,758077,3004,259401245,342.1832
2025-03-20,342.9,343.7,336.0,340.0,340.0,499132,2076,169665152,339.9204
2025-03-21,336.9,339.4,332.3,334.2,334.2,739253,2102,247340623,334.5818
2025-03-24,337.1,338.2,332.7,333.2,333.2,555020,1643,183258201,330.1799
2025-03-25,331.0,332.0,318.2,321.7,321.7,858091,3125,277668170,323.5883
2025-03-26,321.7,324.8,319.0,323.7,323.7,662929,2401,214182141,323.0846
2025-03-27,319.6,323.2,317.0,320.0,320.0,479442,1926,153494759,320.1517
2025-03-28,317.1,319.3,311.9,314.2,314.2,497342,1475,156432885,314.5379
2025-03-31,311.0,317.7,309.1,315.9,315.9,638788,2045,201068712,314.7684
2025-04-01,318.6,321.4,316.8,317.2,317.2,394219,1630,125413741,318.1322
2025-04-02,317.7,318.9,307.3,307.9,307.9,874018,2169,270237716,309.1901
2025-04-03,300.1,305.6,299.6,302.8,302.8,787749,2998,238440327,302.6858
2025-04-04,298.4,309.2,297.1,297.1,297.1,985352,3871,295576222,299.97
2025-04-07,289.3,308.0,282.2,305.0,305.0,1246984,4389,372815561,298.9738
2025-04-08,302.0,306.9,297.3,302.5,302.5,946323,3914,285818440,302.0305
2025-04-09,290.7,297.8,290.2,297.6,297.6,828520,2816,245498132,296.3092
2025-04-10,315.0,315.0,302.7,304.8,304.8,810710,3030,247452727,305.2296
2025-04-11,304.9,310.8,303.4,308.0,308.0,552345,2283,169930384,307.6526
2025-04-14,311.7,312.8,308.4,309.3,309.3,438029,1430,135574429,309.5102
2025-04-15,310.5,315.1,308.8,308.8,308.8,444106,1700,137792367,310.2691
2025-04-16,308.3,311.6,306.1,311.6,311.6,300360,1201,93203747,310.3068
2025-04-17,0.0,0.0,0.0,0.0,311.6,0,0,0,0.0
2025-04-22,309.8,316.0,308.4,314.4,314.4,635917,2383,199719485,314.0653
2025-04-23,318.9,325.3,318.3,324.4,324.4,502542,1936,162696902,323.7479
2025-04-24,325.0,327.8,322.7,326.3,326.3,546416,1397,178050861,325.8527
2025-04-25,340.2,347.4,336.2,338.5,338.5,1362832,6087,464093346,340.5328
2025-04-28,339.0,347.7,337.8,347.0,347.0,811224,2591,280623253,345.9257
2025-04-29,348.0,350.0,344.1,350.0,350.0,601225,2401,209872050,349.0741
2025-04-30,350.0,352.6,332.7,335.2,335.2,1186130,4009,401958311,338.8828
2025-05-02,342.9,344.0,334.7,339.0,339.0,905681,2787,306972621,338.9412
2025-05-05,339.0,341.2,337.6,339.5,339.5,596451,1475,202558041,339.6073
2025-05-06,340.4,342.6,339.0,341.8,341.8,441040,1322,150608936,341.4859
2025-05-07,341.4,346.6,338.6,344.0,344.0,667976,1903,229659844,343.8145
2025-05-08,340.4,343.6,336.2,341.4,341.4,836228,2938,284794696,340.5706
2025-05-09,342.9,344.8,338.9,340.7,340.7,713665,2310,243301617,340.9185
2025-05-12,343.0,347.4,340.2,345.1,345.1,663574,2508,228510091,344.3621
2025-05-13,345.6,348.2,341.9,348.2,348.2,571495,1935,198395732,347.1522
2025-05-14,349.6,352.2,347.3,349.5,349.5,549358,2165,191900112,349.317
2025-05-15,349.5,357.8,348.8,357.8,357.8,733364,2597,260801337,355.6233
2025-05-16,359.5,361.4,357.5,359.5,359.5,759916,2039,273039304,359.302
2025-05-19,359.0,361.2,356.8,361.2,361.2,438053,1511,157737574,360.0879
2025-05-20,361.4,369.2,359.5,366.0,366.0,958310,2142,350648328,365.9028
2025-05-21,366.1,369.3,364.1,369.3,369.3,552757,1898,203553544,368.2514
2025-05-22,369.0,375.9,367.6,373.7,373.7,720685,2357,268985810,373.2363
2025-05-23,374.7,381.9,372.6,376.4,376.4,708903,2812,267412430,377.2201
2025-05-26,379.2,379.2,374.7,377.5,377.5,246887,1324,93075040,376.9945
2025-05-27,377.7,379.3,374.5,379.3,379.3,455391,1501,172409590,378.5968
2025-05-28,379.5,380.8,376.1,377.2,377.2,595572,2047,224574269,377.0732
2025-05-29,0.0,0.0,0.0,0.0,377.2,0,0,0,0.0
2025-05-30,367.0,368.6,362.5,366.0,366.0,1947908,3307,712976720,366.0218
2025-06-02,365.7,372.7,365.7,371.7,371.7,501678,1533,186314803,371.3832
2025-06-03,371.1,374.4,367.1,367.8,367.8,525085,1996,193651985,368.8012
2025-06-04,368.3,373.5,366.7,372.1,372.1,463072,1634,172091899,371.631
2025-06-05,373.5,374.7,370.8,372.4,372.4,422527,1628,157559935,372.8991
2025-06-06,372.4,372.8,367.9,367.9,367.9,346123,1415,127714525,368.986
2025-06-09,0.0,0.0,0.0,0.0,367.9,0,0,0,0.0
2025-06-10,369.1,373.2,367.6,367.7,367.7,494352,2173,182072570,368.3055
2025-06-11,378.0,383.5,372.7,374.0,374.0,723472,3297,271647543,375.4776
2025-06-12,372.7,378.5,372.6,375.6,375.6,333994,1507,125565212,375.9505
2025-06-13,372.5,392.1,372.5,388.4,388.4,731918,3301,282194769,385.5552
2025-06-16,387.7,403.0,387.7,398.5,398.5,924110,4003,367713463,397.9109
2025-06-17,396.6,400.8,396.6,400.8,400.8,666046,2631,266174785,399.6342
2025-06-18,400.0,401.7,394.7,396.7,396.7,762328,2193,303061239,397.547
2025-06-19,395.9,399.4,394.6,396.5,396.5,414373,1399,164366153,396.6623
2025-06-20,395.5,396.4,387.2,389.8,389.8,1058493,3817,408936521,386.3384
2025-06-23,391.0,393.1,385.8,385.8,385.8,521863,2135,201914175,386.9103
2025-06-24,387.9,387.9,373.8,378.7,378.7,753645,3169,285851809,379.2924
2025-06-25,378.4,380.8,370.8,376.4,376.4,705014,2865,265065919,375.9726
2025-06-26,376.1,378.6,363.2,364.6,364.6,1052706,5227,385676476,366.3668
2025-06-27,364.8,371.0,364.8,367.9,367.9,482098,1767,177502706,368.188
2025-06-30,369.4,372.0,368.5,372.0,372.0,766073,1693,284710811,371.6497
2025-07-01,371.6,375.4,370.0,375.2,375.2,511145,1728,191373828,374.4023
2025-07-02,376.1,379.0,373.7,378.3,378.3,363097,1959,137142397,377.7018
2025-07-03,378.5,381.0,376.3,376.3,376.3,321910,1409,121381035,377.0651
2025-07-04,375.6,377.6,373.8,376.0,376.0,247052,1174,92863347,375.8858
2025-07-07,376.0,378.7,373.5,377.9,377.9,485067,1403,183152007,377.5808
2025-07-08,379.0,387.0,379.0,387.0,387.0,616266,2079,237784647,385.85
2025-07-09,389.0,393.5,388.2,390.4,390.4,479508,2134,187399833,390.8169
2025-07-10,391.7,392.4,386.8,388.2,388.2,386623,1270,150257631,388.6406
2025-07-11,387.3,388.9,384.3,385.0,385.0,404953,1456,156101205,385.4798
2025-07-14,384.0,391.6,384.0,385.8,385.8,363849,2021,140765912,386.88
2025-07-15,386.5,387.9,381.7,384.2,384.2,489038,1773,188018911,384.4655
2025-07-16,384.6,388.4,383.7,386.0,386.0,594732,1567,229669860,386.1737
2025-07-17,387.8,389.0,384.4,385.7,385.7,582458,1568,224865866,386.0634
2025-07-18,387.0,388.1,371.3,382.4,382.4,1118432,5133,421523285,379.2824
2025-07-21,383.9,385.0,378.9,380.5,380.5,301596,1428,114896948,380.9631
2025-07-22,380.4,388.1,380.3,388.1,388.1,476691,1616,184414470,386.8249
2025-07-23,390.0,391.7,386.0,390.2,390.2,398205,1463,155156684,389.6402
2025-07-24,394.0,396.6,390.4,390.5,390.5,423598,1665,165818898,391.4534
2025-07-25,390.0,391.3,387.5,388.1,388.1,305998,1153,118914988,388.6136
2025-07-28,390.1,391.7,385.4,385.4,385.4,608590,1289,234790796,385.7947
2025-07-29,386.0,391.2,384.0,388.2,388.2,608883,2465,236435030,388.3095
2025-07-30,387.2,389.8,383.7,383.7,383.7,373591,1476,143756301,384.7959
2025-07-31,383.0,386.0,381.7,384.1,384.1,372057,1229,142920862,384.1368
2025-08-01,383.6,387.6,382.4,383.4,383.4,260970,1131,100148575,383.7551
2025-08-04,386.6,387.5,382.9,384.4,384.4,360979,1972,138790794,384.4844
2025-08-05,385.5,387.7,383.6,387.7,387.7,452994,1569,175405442,387.2136
2025-08-06,387.2,387.4,371.3,373.1,373.1,745188,3136,279298475,374.8027
2025-08-07,369.8,374.6,367.7,368.8,368.8,825827,2591,305060987,369.4006
2025-08-08,370.0,372.2,368.4,370.0,370.0,369800,1405,136864702,370.1047
2025-08-11,372.0,374.3,370.6,372.4,372.4,331392,1404,123379683,372.3074
2025-08-12,373.7,375.7,373.0,375.3,375.3,305761,1102,114651991,374.9727
2025-08-13,376.2,377.3,372.0,375.3,375.3,330883,1517,123950499,374.6052
2025-08-14,375.0,378.2,374.2,375.8,375.8,349768,1027,131482492,375.9139
2025-08-15,378.0,381.1,377.0,380.5,380.5,407459,1327,152578592,379.981
2025-08-18,380.5,381.1,376.6,377.5,377.5,397235,1540,150109565,377.886
2025-08-19,376.6,378.8,374.5,375.6,375.6,495690,2105,186290912,375.8214
2025-08-20,375.6,378.6,374.3,378.0,378.0,263501,1221,99432244,377.3498
2025-08-21,377.0,378.8,369.7,372.4,372.4,367552,1556,137106449,373.026
2025-08-22,371.5,375.1,371.3,374.3,374.3,376375,1385,140772865,374.0229
2025-08-25,374.4,374.4,369.4,372.2,372.2,366582,1482,136265474,371.7189
2025-08-26,370.3,390.2,368.2,378.4,378.4,1144291,4738,434221550,379.4678
2025-08-27,377.0,377.5,368.4,368.8,368.8,464827,1897,172263965,370.5864
