date,open,high,low,last,close,number_of_shares,number_of_trades,turnover,vwap
2024-11-18,255.36331,259.25485,252.90032,257.97409,257.97409,4221518,11016,1082866613,256.5112
2024-11-19,257.72779,259.74745,254.57516,259.40263,259.40263,3303639,11022,851225163,257.6628
2024-11-20,259.50115,266.54531,259.30411,266.24975,266.24975,3534974,9257,935681668,264.6926
2024-11-21,267.13643,274.96875,267.13643,273.39244,273.39244,4032432,8968,1099495273,272.6631
2024-11-22,273.24466,275.26431,266.49605,268.46645,268.46645,3593342,8977,969254433,269.7361
2024-11-25,270.43684,272.4565,266.24975,267.18569,267.18569,5766710,8416,1545822610,268.0597
2024-11-26,266.00345,266.74235,261.81636,262.06266,262.06266,3115584,8278,820960085,263.5012
2024-11-27,264.91974,268.61423,262.85082,265.26455,265.26455,2913141,7522,771929613,264.9819
2024-11-28,265.65863,265.90493,262.7523,262.7523,262.7523,1794812,4528,472714403,263.3781
2024-11-29,262.0134,264.82122,261.57006,263.2449,263.2449,1950628,4916,513568947,263.2839
2024-12-02,262.16118,267.03791,262.16118,264.13158,264.13158,2508401,5622,663419641,264.4791
2024-12-03,264.91974,269.35313,264.82122,267.23495,267.23495,2393939,5856,640111589,267.3884
2024-12-04,268.95905,270.38758,263.04786,263.14638,263.14638,2409893,7417,642081695,266.4357
2024-12-05,264.77196,265.11677,260.48634,261.17598,261.17598,2785052,7742,729705467,262.0078
2024-12-06,262.0134,264.27936,256.34851,256.34851,256.34851,2482436,6277,642251953,258.7184
2024-12-09,260.24004,264.969,260.24004,262.85082,262.85082,3538831,10223,929674741,262.7067
2024-12-10,260.73264,262.9986,259.74745,261.47154,261.47154,2414059,6565,630985812,261.3796
2024-12-11,260.48634,263.78676,258.86077,260.68338,260.68338,2675027,6214,698806854,261.2335
2024-12-12,262.45674,263.93454,256.05295,256.05295,256.05295,2822352,7077,728996323,258.2939
2024-12-13,256.10221,258.91003,253.0481,253.73774,253.73774,2836120,7100,723083884,254.9553
2024-12-16,252.8018,253.93478,247.87581,250.14177,250.14177,3520342,9701,879451113,249.8198
2024-12-17,247.43247,251.91512,245.65911,249.55065,249.55065,2848248,8503,708509566,248.7527
2024-12-18,250.8314,251.91512,247.72803,247.77729,247.77729,2773003,6122,689838146,248.7693
2024-12-19,246.34875,252.11216,246.34875,251.324,251.324,4328974,8754,1083377996,250.262
2024-12-20,250.78214,253.24514,249.74769,250.68362,250.68362,5225936,9078,1312421129,251.1361
2024-12-23,250.24029,252.25994,248.66397,251.76734,251.76734,2207050,6311,554087777,251.0535
2024-12-24,0.0,0.0,0.0,0.0,251.76734,0,0,0,0.0
2024-12-27,254.67368,258.95929,254.67368,258.12187,258.12187,2319600,6131,598056359,257.8273
2024-12-30,258.61447,261.96414,257.82631,261.47154,261.47154,2551416,6086,664845632,260.5791
2024-12-31,0.0,0.0,0.0,0.0,261.47154,0,0,0,0.0
2025-01-02,265.70789,274.91949,265.70789,274.37764,274.37764,4866381,11745,1328191003,272.932
2025-01-03,275.85543,281.9144,274.77171,280.4366,280.4366,3479175,10172,971173348,279.1389
2025-01-06,282.6533,283.6385,278.26917,281.76662,281.76662,2909475,8127,816444066,280.6156
2025-01-07,281.76662,288.12115,280.63364,288.12115,288.12115,4184912,10111,1194055968,285.324
2025-01-08,290.04228,291.6186,281.07698,284.32814,284.32814,3998091,11253,1140159626,285.1759
2025-01-09,284.22962,286.79113,282.8996,284.82073,284.82073,3051217,8100,868655561,284.6915
2025-01-10,286.69261,291.32304,285.31333,289.74672,289.74672,3754063,10114,1086029292,289.2943
2025-01-13,291.126,294.03234,289.84524,293.68752,293.68752,3760613,10033,1099495489,292.3713
2025-01-14,287.82559,293.19492,285.85519,286.39705,286.39705,3799980,11732,1098154350,288.9895
2025-01-15,287.18521,289.00783,282.94886,286.88965,286.88965,4564355,12145,1302715527,285.4106
2025-01-16,285.16555,286.59409,279.54993,280.73216,280.73216,2780750,7815,782733304,281.4827
2025-01-17,281.76662,282.35774,279.15585,281.37254,281.37254,3774658,8999,1061971773,281.3425
2025-01-20,279.6977,280.97846,276.79137,277.28397,277.28397,2076354,7814,578698160,278.7088
2025-01-21,276.00321,276.00321,268.31867,271.02796,271.02796,3670627,11598,995272731,271.1451
2025-01-22,271.4713,276.20025,268.07237,268.90979,268.90979,2520578,8329,682427173,270.7423
2025-01-23,267.87533,274.22986,267.77681,272.40724,272.40724,2816227,10231,766156857,272.0507
2025-01-24,270.43684,270.78166,263.9838,263.9838,263.9838,3176616,10158,843777238,265.6214
2025-01-27,263.54046,265.41233,261.2745,263.93454,263.93454,1986580,6627,523741671,263.6398
2025-01-28,262.506,265.60937,260.63412,261.71784,261.71784,2741406,6963,719705643,262.5315
2025-01-29,262.21044,266.93939,260.73264,266.59457,266.59457,2862036,7393,758811225,265.1298
2025-01-30,264.4764,267.48125,262.7523,267.48125,267.48125,2483625,7550,661389644,266.3
2025-01-31,267.77681,271.61908,266.74235,269.59943,269.59943,3605594,8214,971843086,269.5376
2025-02-03,267.97385,272.99836,267.03791,269.30387,269.30387,2597657,7995,700833462,269.7944
2025-02-04,266.64383,274.13134,265.11677,273.688,273.688,3813766,10013,1034286427,271.1982
2025-02-05,271.91464,277.82583,260.2893,262.40748,262.40748,9359636,28467,2492454535,266.2982
2025-02-06,267.48125,269.35313,258.61447,258.86077,258.86077,8846499,21909,2324403234,262.7484
2025-02-07,256.15147,261.37302,256.10221,260.2893,260.2893,5301514,16050,1375179443,259.3937
2025-02-10,263.04786,270.2398,263.04786,268.46645,268.46645,4885428,15026,1306915698,267.513
2025-02-11,271.91464,277.33323,271.52056,277.33323,277.33323,5660286,13188,1560468738,275.6872
2025-02-12,273.78652,274.6732,265.85567,265.85567,265.85567,6423864,16634,1722569887,268.1517
2025-02-13,256.1,258.9,253.45,256.95,256.95,5853838,17980,1501515569,256.5018
2025-02-14,257.0,261.05,255.35,257.7,257.7,3103082,9138,800969278,258.1206
2025-02-17,258.15,259.05,252.65,252.65,252.65,2772860,8456,706631817,254.8373
2025-02-18,252.65,253.55,250.6,253.0,253.0,3436167,10279,867794471,252.5473
2025-02-19,256.75,260.65,254.4,260.15,260.15,4362787,11519,1126775307,258.2733
2025-02-20,257.0,260.5,255.6,259.4,259.4,2933524,7932,758292724,258.4921
2025-02-21,258.95,261.1,256.65,258.15,258.15,2575536,8063,666186382,258.6593
2025-02-24,259.3,261.8,256.85,258.1,258.1,2501576,8148,647383809,258.7904
2025-02-25,258.8,260.8,253.95,253.95,253.95,3663331,9224,937453823,255.9011
2025-02-26,253.0,255.75,252.85,255.05,255.05,3099434,8186,788682026,254.4602
2025-02-27,253.85,258.95,253.75,258.9,258.9,4062873,11629,1046120850,257.483
2025-02-28,259.0,259.9,255.5,257.4,257.4,4297958,7893,1106421740,257.4296
2025-03-03,261.2,264.9,259.2,259.55,259.55,2986401,9289,779247851,260.932
2025-03-04,251.8,252.8,246.9,248.1,248.1,4362977,13090,1087349853,249.222
2025-03-05,251.1,252.8,243.05,244.05,244.05,4206480,11821,1037258930,246.5863
2025-03-06,244.6,246.2,241.8,242.65,242.65,4329303,12086,1054440203,243.5588
2025-03-07,244.7,252.75,243.5,252.25,252.25,4782795,10958,1195052102,249.8648
2025-03-10,253.8,263.9,252.75,263.05,263.05,5677053,15429,1476381010,260.0612
2025-03-11,260.0,264.9,258.0,258.3,258.3,3861815,12438,1005880501,260.468
2025-03-12,255.1,257.9,252.7,254.9,254.9,4139875,11177,1056112560,255.1074
2025-03-13,253.5,260.65,253.5,259.35,259.35,3324255,7734,858993551,258.4018
2025-03-14,256.5,259.1,253.6,257.1,257.1,3600075,9601,922154389,256.1483
2025-03-17,257.9,262.65,257.9,261.0,261.0,2638323,8543,688633705,261.0119
2025-03-18,262.2,264.0,259.9,263.55,263.55,3850200,9178,1011633408,262.7488
2025-03-19,263.75,267.3,263.3,267.3,267.3,3351508,7328,890538553,265.7131
2025-03-20,267.45,269.5,265.5,268.1,268.1,3428627,7850,916998419,267.4531
2025-03-21,268.95,274.25,268.9,270.85,270.85,6175285,11124,1674464920,271.1559
2025-03-24,271.3,272.85,267.65,268.6,268.6,2102371,6369,565828793,269.1384
2025-03-25,271.0,273.35,269.65,270.1,270.1,1945676,4985,527423468,271.0743
2025-03-26,270.8,275.8,269.6,275.25,275.25,1907315,4285,522897343,274.1536
2025-03-27,272.65,275.75,270.75,275.65,275.65,1883083,5190,516315540,274.1863
2025-03-28,273.6,276.1,272.8,273.6,273.6,1425379,4126,390478230,273.9462
2025-03-31,275.0,279.2,272.25,278.65,278.65,2801465,5394,777126943,277.3999
2025-04-01,278.15,282.25,277.4,279.4,279.4,2764646,7257,774558012,280.1653
2025-04-02,280.25,282.0,276.05,277.2,277.2,2162252,5153,601892039,278.3633
2025-04-03,270.0,275.5,261.0,263.05,263.05,3603043,11521,958274955,265.9605
2025-04-04,260.0,260.7,252.65,252.65,252.65,4395933,13104,1119202204,254.5995
2025-04-07,241.0,256.7,234.0,250.5,250.5,4463314,11565,1097617991,245.92
2025-04-08,251.6,254.7,246.9,251.6,251.6,3893667,9524,977923595,251.1562
2025-04-09,240.0,242.1,233.6,237.5,237.5,4826799,11879,1147083897,237.6499
2025-04-10,251.5,252.7,242.8,245.0,245.0,3483200,9493,860351824,247.0004
2025-04-11,245.0,248.0,242.2,244.8,244.8,3085771,7067,755940678,244.9763
2025-04-14,250.2,251.3,247.4,247.9,247.9,2195502,4926,545983629,248.6828
2025-04-15,249.9,250.9,246.6,247.5,247.5,2798894,5817,693963408,247.942
2025-04-16,244.7,247.2,243.9,247.0,247.0,1398870,3251,344381506,246.1855
2025-04-17,0.0,0.0,0.0,0.0,247.0,0,0,0,0.0
2025-04-22,241.0,243.3,239.1,243.3,243.3,2857465,8430,690551542,241.6658
2025-04-23,244.9,249.1,238.1,239.5,239.5,3613413,8205,874850143,242.1111
2025-04-24,239.7,242.4,237.9,239.2,239.2,2537747,5392,608023351,239.5917
2025-04-25,241.3,241.8,235.9,237.5,237.5,2435893,5132,579402042,237.8602
2025-04-28,238.4,239.6,236.8,238.6,238.6,2481179,4186,591521485,238.4034
2025-04-29,237.0,238.9,233.1,238.9,238.9,2619276,5533,622103747,237.5098
2025-04-30,240.7,241.5,234.9,237.9,237.9,4115876,8077,979194866,237.9068
2025-05-02,238.0,240.9,234.4,239.7,239.7,3674352,7706,876563557,238.5628
2025-05-05,235.0,241.6,233.0,241.3,241.3,3431013,6835,819187688,238.7595
2025-05-06,243.0,243.9,240.2,242.6,242.6,2901098,5431,702624277,242.1928
2025-05-07,240.5,241.0,236.2,236.4,236.4,3611094,6595,857570262,237.4821
2025-05-08,237.2,240.0,235.8,236.3,236.3,2722644,4934,645079038,236.9311
2025-05-09,238.9,242.2,238.1,238.2,238.2,2773681,5172,664473975,239.5639
2025-05-12,240.7,247.4,240.7,244.0,244.0,3879285,6815,951117418,245.1785
2025-05-13,242.8,244.2,241.3,243.8,243.8,1996693,4619,485684775,243.2446
2025-05-14,245.8,246.6,239.2,242.1,242.1,3037032,6365,735526025,242.1858
2025-05-15,236.0,241.2,235.4,241.1,241.1,4155390,8264,995017261,239.4521
2025-05-16,242.3,247.2,242.3,244.9,244.9,2532049,4466,619728421,244.7537
2025-05-19,243.5,243.9,239.3,240.9,240.9,1818966,4370,438312459,240.9679
2025-05-20,244.0,246.3,241.7,243.7,243.7,3952976,7075,965700999,244.2972
2025-05-21,244.1,247.4,243.2,244.7,244.7,2876904,5285,704924405,245.0288
2025-05-22,241.4,242.0,236.1,237.7,237.7,3039362,6561,725032375,238.5476
2025-05-23,239.5,240.8,237.0,239.8,239.8,2994442,5932,716838324,239.3895
2025-05-26,241.1,244.6,241.1,244.3,244.3,2015308,3478,490866904,243.5692
2025-05-27,243.2,249.7,243.2,247.1,247.1,2771647,5403,685167231,247.2047
2025-05-28,248.0,249.9,244.1,244.5,244.5,2338981,4656,574334132,245.5489
2025-05-29,0.0,0.0,0.0,0.0,244.5,0,0,0,0.0
2025-05-30,243.0,244.8,239.5,239.5,239.5,8687990,5327,2085182349,240.0073
2025-06-02,240.9,246.7,240.6,244.6,244.6,3364831,5362,821805233,244.2337
2025-06-03,244.9,247.2,242.6,245.7,245.7,2528551,4699,620019434,245.2074
2025-06-04,245.8,248.3,245.6,247.9,247.9,2627700,5240,650409862,247.5206
2025-06-05,243.5,248.2,243.5,244.1,244.1,3351139,6736,822255738,245.3661
2025-06-06,244.1,248.3,243.8,246.4,246.4,2597374,5304,640681513,246.6651
2025-06-09,0.0,0.0,0.0,0.0,246.4,0,0,0,0.0
2025-06-10,249.5,254.7,248.7,254.2,254.2,3148468,6520,796929808,253.1167
2025-06-11,254.3,258.0,253.7,257.1,257.1,2763020,5829,706853116,255.8264
2025-06-12,260.2,262.1,256.8,261.1,261.1,3465839,6288,897010580,258.8154
2025-06-13,272.4,275.9,267.9,273.3,273.3,6911469,13486,1882784630,272.4148
2025-06-16,276.0,278.5,270.8,272.9,272.9,4376279,10135,1200301754,274.2745
2025-06-17,274.0,279.2,272.4,278.3,278.3,3109012,7215,862906431,277.55
2025-06-18,279.4,280.8,276.7,277.9,277.9,3412714,6802,950373258,278.48
2025-06-19,280.1,285.9,280.1,285.9,285.9,2230361,5022,633659214,284.1061
2025-06-20,282.0,283.4,276.5,280.8,280.8,8604239,9503,2414047450,280.5733
2025-06-23,285.0,287.3,277.6,278.9,278.9,4067397,9745,1135412877,279.1487
2025-06-24,259.1,263.6,255.1,257.5,257.5,6264036,13495,1622083713,258.9509
2025-06-25,255.0,256.9,252.6,254.3,254.3,3319509,7298,845847495,254.811
2025-06-26,254.1,255.0,252.3,253.6,253.6,2862290,5069,726323760,253.7562
2025-06-27,254.3,255.5,253.5,254.7,254.7,2186939,4286,556686903,254.5507
2025-06-30,254.0,255.2,253.2,255.1,255.1,3199212,4363,814800433,254.6879
2025-07-01,255.1,257.1,253.8,254.9,254.9,2364455,4738,603355621,255.1775
2025-07-02,253.0,261.2,252.7,258.3,258.3,2883446,6620,743684980,257.9163
2025-07-03,260.9,261.9,258.8,260.0,260.0,2373580,4151,617653140,260.2201
2025-07-04,259.0,261.9,258.3,261.6,261.6,1809263,2777,472502038,261.1566
2025-07-07,260.3,260.8,257.5,259.4,259.4,2424401,4469,627874964,258.9815
2025-07-08,257.7,261.4,257.0,261.4,261.4,2124516,4164,552201652,259.9385
2025-07-09,263.5,267.5,263.5,264.9,264.9,2528555,4150,671207645,265.4511
2025-07-10,268.0,269.9,265.8,268.9,268.9,2257961,4036,606412663,268.5665
2025-07-11,269.3,272.9,268.9,272.9,272.9,1795508,4087,488184294,271.892
2025-07-14,273.0,276.3,270.2,270.4,270.4,2007851,4357,547985224,272.9213
2025-07-15,267.0,267.8,263.2,265.4,265.4,2395096,5202,634984333,265.1188
2025-07-16,266.3,266.6,263.9,264.0,264.0,1715354,3633,454243138,264.8101
