date,open,high,low,last,close,number_of_shares,number_of_trades,turnover,vwap
2024-08-28,23.0,23.3,20.96,21.03,21.03,19670966,17052,428280484,21.7722
2024-08-29,21.3,21.83,20.96,21.78,21.78,5992676,5202,128645633,21.4671
2024-08-30,21.86,22.27,21.51,22.21,22.21,3870683,2960,85129879,21.9935
2024-09-02,22.23,22.31,21.67,21.8,21.8,1880564,2126,41342918,21.9843
2024-09-03,21.81,22.39,21.42,21.59,21.59,2562743,2288,56202175,21.9305
2024-09-04,21.15,21.84,21.0,21.81,21.81,2126450,2362,45855951,21.5646
2024-09-05,21.85,21.89,20.9,21.35,21.35,3750074,3124,79463342,21.1898
2024-09-06,21.29,21.63,21.21,21.5,21.5,2295659,1627,49242202,21.4501
2024-09-09,21.32,21.55,21.09,21.55,21.55,2670558,1835,57047293,21.3616
2024-09-10,21.5,21.9,21.4,21.4,21.4,2751053,1956,59412767,21.5964
2024-09-11,21.61,21.93,21.47,21.65,21.65,2464276,1877,53612060,21.7557
2024-09-12,21.91,22.93,21.89,22.91,22.91,5660629,3333,127382835,22.5033
2024-09-13,22.9,23.28,22.47,22.62,22.62,3769905,2535,86026505,22.8193
2024-09-16,22.52,22.76,22.1,22.66,22.66,3915341,2982,88210076,22.5293
2024-09-17,21.7,22.61,21.5,22.32,22.32,5323007,3157,118614424,22.2833
2024-09-18,22.13,22.6,21.65,22.39,22.39,3231792,2483,71829971,22.2261
2024-09-19,22.4,22.89,22.12,22.75,22.75,3424881,2206,77475130,22.6213
2024-09-20,22.68,22.68,21.94,22.15,22.15,3874683,2139,86088096,22.2181
2024-09-23,21.9,21.9,21.07,21.53,21.53,4009401,3731,85809119,21.402
2024-09-24,22.06,22.49,21.8,22.11,22.11,5172086,3798,114862139,22.2081
2024-09-25,22.2,23.63,22.2,23.35,23.35,8794661,5060,203721429,23.1642
2024-09-26,23.45,24.24,23.45,23.95,23.95,6021224,5074,144285571,23.9628
2024-09-27,23.92,23.92,23.17,23.64,23.64,3004518,2651,70967635,23.6203
2024-09-30,23.89,24.5,23.89,24.35,24.35,4620692,3271,112023832,24.244
2024-10-01,24.44,24.7,23.92,24.3,24.3,3946011,3198,95680651,24.2474
2024-10-02,24.15,24.74,23.87,24.7,24.7,4325220,2971,105928663,24.4909
2024-10-03,24.6,24.97,24.01,24.94,24.94,2948627,2315,72576227,24.6136
2024-10-04,23.85,23.96,22.7,23.4,23.4,9591072,7187,223321881,23.2844
2024-10-07,23.49,24.19,23.04,24.16,24.16,3728959,2822,88485498,23.7293
2024-10-08,23.96,24.31,23.63,24.15,24.15,2418032,1857,58237350,24.0846
2024-10-09,24.2,24.2,23.3,23.44,23.44,2935255,2672,69256322,23.5947
2024-10-10,23.57,24.25,23.36,24.15,24.15,2670540,2061,64011206,23.9694
2024-10-11,24.15,24.4,23.81,24.2,24.2,2500614,2200,60472966,24.1832
2024-10-14,24.3,24.51,23.93,24.18,24.18,1891461,1700,45749761,24.1875
2024-10-15,24.1,24.12,23.66,23.78,23.78,2158213,1842,51411853,23.8215
2024-10-16,23.7,23.8,23.38,23.74,23.74,1214520,1347,28653315,23.5923
2024-10-17,23.9,24.35,23.57,24.09,24.09,2046507,1632,49396820,24.1371
2024-10-18,24.0,24.48,23.91,24.04,24.04,2101233,1651,50839221,24.1949
2024-10-21,24.1,25.1,24.04,24.37,24.37,5012114,3189,123940135,24.7281
2024-10-22,24.78,25.03,24.32,24.85,24.85,2107323,1795,52219839,24.7802
2024-10-23,24.86,24.91,23.8,23.88,23.88,3297207,2439,79698593,24.1715
2024-10-24,24.01,24.02,23.24,23.41,23.41,3560040,2992,83516817,23.4595
2024-10-25,23.4,23.7,23.18,23.32,23.32,1752834,2088,41004064,23.393
2024-10-28,23.5,23.5,22.85,23.1,23.1,1903541,2194,43857161,23.0398
2024-10-29,23.1,23.14,22.57,23.13,23.13,1652380,2085,37947332,22.9653
2024-10-30,22.6,22.74,21.19,21.2,21.2,10299040,6329,222585440,21.6123
2024-10-31,21.25,21.81,21.05,21.69,21.69,3950327,3433,85122816,21.5483
2024-11-01,21.87,22.32,21.79,22.09,22.09,2984516,2528,65893905,22.0786
2024-11-04,22.12,22.22,21.7,21.94,21.94,1503338,1914,33027755,21.9696
2024-11-05,21.98,22.74,21.9,22.55,22.55,3051989,2386,68447284,22.4271
2024-11-06,21.95,22.24,21.64,21.83,21.83,2559535,2772,56064114,21.904
2024-11-07,21.86,22.7,21.83,22.4,22.4,2111898,1853,47439631,22.463
2024-11-08,22.46,22.69,22.18,22.23,22.23,1627977,1767,36486156,22.412
2024-11-11,22.3,22.66,22.21,22.47,22.47,1388841,1653,31162189,22.4376
2024-11-12,22.35,22.72,22.03,22.17,22.17,1689852,2079,37707084,22.3138
2024-11-13,22.35,22.88,22.26,22.54,22.54,2140190,1830,48381097,22.606
2024-11-14,22.65,24.14,22.65,23.96,23.96,4703046,3231,111773982,23.7663
2024-11-15,23.84,24.27,23.74,24.25,24.25,3303398,2809,79657546,24.1138
2024-11-18,24.28,25.12,24.28,25.1,25.1,4305898,3176,106896194,24.8255
2024-11-19,25.1,25.73,25.09,25.39,25.39,3484006,3071,88486947,25.398
2024-11-20,25.37,26.94,25.36,26.6,26.6,5939203,4451,155776214,26.2285
2024-11-21,26.33,26.58,25.3,25.8,25.8,4186100,4251,107968928,25.7922
2024-11-22,25.66,25.87,25.2,25.61,25.61,2234371,1960,57069389,25.5416
2024-11-25,25.44,25.48,23.0,23.15,23.15,6036152,6480,144578421,23.9521
2024-11-26,23.75,24.11,22.9,23.0,23.0,5140787,4820,119729447,23.2901
2024-11-27,22.8,22.8,21.7,21.8,21.8,6251553,5816,137131505,21.9356
2024-11-28,22.0,22.15,21.54,21.72,21.72,3576486,3950,78154742,21.8524
2024-11-29,21.69,21.89,21.34,21.63,21.63,2893900,3399,62548107,21.6135
2024-12-02,21.81,21.82,21.42,21.75,21.75,2517478,3092,54391867,21.6057
2024-12-03,21.88,22.32,21.73,22.22,22.22,2169839,2730,47970478,22.1079
2024-12-04,22.25,22.53,22.14,22.49,22.49,3012454,3728,67445837,22.389
2024-12-05,22.58,22.9,21.88,22.4,22.4,2630728,2617,58516113,22.2433
2024-12-06,22.34,22.34,21.67,21.9,21.9,2115929,2273,46504997,21.9785
2024-12-09,22.13,22.34,21.73,21.83,21.83,2150357,2200,47214559,21.9566
2024-12-10,21.85,22.09,21.3,21.79,21.79,2189982,2458,47313226,21.6044
2024-12-11,21.77,21.9,21.4,21.73,21.73,3148864,2857,68284181,21.6853
2024-12-12,20.7,20.95,19.93,20.31,20.31,4867374,5152,98985095,20.3364
2024-12-13,20.46,20.83,20.16,20.24,20.24,2296481,2580,46963164,20.4501
2024-12-16,20.2,20.4,19.785,20.17,20.17,2681742,2479,53715409,20.03
2024-12-17,19.9,20.0,19.2,19.25,19.25,2556377,2700,49912930,19.5249
2024-12-18,19.19,19.88,19.19,19.685,19.685,2515939,2619,49351100,19.6154
2024-12-19,19.52,20.18,19.5,20.07,20.07,2009362,3473,40234351,20.0234
2024-12-20,20.2,20.59,19.805,20.12,20.12,2678191,3057,53642462,20.0294
2024-12-23,20.15,20.55,20.06,20.47,20.47,1381397,2219,28108441,20.3478
2024-12-24,0.0,0.0,0.0,0.0,20.47,0,0,0,0.0
2024-12-27,20.7,21.27,20.7,20.74,20.74,2354818,2361,49208846,20.8971
2024-12-30,21.04,21.04,20.67,20.73,20.73,1504023,1920,31266163,20.7884
2024-12-31,0.0,0.0,0.0,0.0,20.73,0,0,0,0.0
2025-01-02,20.94,21.94,20.89,21.8,21.8,4341841,3056,93929884,21.6337
2025-01-03,21.85,21.88,21.43,21.43,21.43,2113020,2098,45682076,21.6193
2025-01-06,21.7,21.7,20.22,20.3,20.3,3309664,3055,67981206,20.5402
2025-01-07,20.3,20.43,19.8,20.2,20.2,2417359,2682,48737945,20.1616
2025-01-08,20.36,20.53,20.11,20.22,20.22,1585528,1789,32199632,20.3085
2025-01-09,19.8,19.94,19.3,19.73,19.73,4581924,4560,89834934,19.6064
2025-01-10,19.73,19.93,19.37,19.775,19.775,2793659,2862,55028627,19.6977
2025-01-13,19.81,20.05,19.07,19.09,19.09,2723226,2765,52826388,19.3985
2025-01-14,19.11,19.285,18.825,19.025,19.025,3063542,2944,58265844,19.0191
2025-01-15,19.1,19.17,18.7,19.12,19.12,2479986,2608,47106163,18.9945
2025-01-16,18.9,19.025,18.26,18.835,18.835,2782808,2758,52406354,18.8322
2025-01-17,19.0,19.0,17.9,18.36,18.36,5290990,4488,96614068,18.2601
2025-01-20,18.315,19.0,18.17,18.7,18.7,2181561,2442,40886551,18.7419
2025-01-21,18.87,18.965,18.4,18.58,18.58,1935319,1878,36061879,18.6336
2025-01-22,18.495,18.62,18.135,18.16,18.16,2430893,2187,44461392,18.2901
2025-01-23,18.35,18.71,18.285,18.69,18.69,2229730,2182,41223086,18.4879
2025-01-24,18.7,18.84,18.21,18.21,18.21,1279672,1774,23679524,18.5044
2025-01-27,18.195,18.5,17.985,18.435,18.435,1797319,2025,32772607,18.2342
2025-01-28,18.3,18.575,17.92,18.18,18.18,1943793,1889,35506857,18.2668
2025-01-29,18.15,18.325,17.965,18.145,18.145,1963695,1806,35561078,18.1093
2025-01-30,18.28,18.68,18.08,18.23,18.23,1838330,1705,33624116,18.2906
2025-01-31,18.3,18.9,18.21,18.4,18.4,2726998,2016,50455280,18.5021
2025-02-03,18.18,18.26,17.7,18.17,18.17,3140991,2920,56655342,18.0374
2025-02-04,18.325,18.89,18.095,18.85,18.85,2477718,2152,46058592,18.5891
2025-02-05,18.895,18.895,18.185,18.48,18.48,2862531,2357,52666523,18.3986
2025-02-06,18.65,18.91,18.105,18.4,18.4,3098579,2702,57331035,18.5024
2025-02-07,18.56,18.8,18.315,18.7,18.7,1980238,1687,36845375,18.6065
2025-02-10,18.8,19.105,18.415,18.485,18.485,2209116,2027,41265477,18.6796
2025-02-11,18.6,19.54,18.515,19.39,19.39,3699122,2559,70753167,19.127
2025-02-12,19.475,19.645,19.21,19.475,19.475,1704808,2055,33166542,19.4547
2025-02-13,19.5,19.5,19.075,19.43,19.43,1855494,1818,35874644,19.3343
2025-02-14,19.55,19.55,18.61,18.795,18.795,3381980,2992,63910645,18.8974
2025-02-17,18.725,18.735,18.1,18.515,18.515,2766976,2749,50933500,18.4076
2025-02-18,18.55,18.93,18.42,18.93,18.93,1902607,1621,35617860,18.7206
2025-02-19,18.935,19.115,18.595,18.795,18.795,1389801,1575,26141239,18.8093
2025-02-20,18.87,18.965,18.565,18.805,18.805,1585580,1606,29755246,18.7662
2025-02-21,18.85,19.35,18.85,19.2,19.2,2385267,2003,45805249,19.2034
2025-02-24,19.25,19.25,18.25,18.425,18.425,3372995,3380,62539466,18.5412
2025-02-25,18.2,18.56,17.85,18.105,18.105,3257580,3761,59387919,18.2307
2025-02-26,18.2,18.3,17.715,18.075,18.075,2453482,2990,43956742,17.9161
2025-02-27,17.945,18.275,17.5,18.025,18.025,2216458,2515,39817562,17.9645
2025-02-28,17.91,18.065,17.465,17.94,17.94,3595822,3195,63925842,17.7778
2025-03-03,17.98,18.245,17.52,17.56,17.56,2243481,2248,40003419,17.831
2025-03-04,17.44,17.47,16.73,16.91,16.91,3344571,3811,56751123,16.9681
2025-03-05,17.055,17.385,16.86,16.895,16.895,2597431,2637,44366790,17.081
2025-03-06,16.96,17.175,16.615,16.695,16.695,2064639,2415,34609684,16.7631
2025-03-07,16.7,17.045,16.405,17.03,17.03,2210261,2335,36925024,16.7062
2025-03-10,17.0,17.225,16.89,17.12,17.12,1509889,2168,25776321,17.0717
2025-03-11,17.115,17.115,16.46,16.83,16.83,2563017,2697,43056906,16.7993
2025-03-12,16.97,17.435,16.795,16.975,16.975,2276203,2825,38765017,17.0306
2025-03-13,17.085,17.595,17.05,17.47,17.47,2178286,2160,37836403,17.3698
2025-03-14,17.495,17.495,16.815,16.905,16.905,2541947,2854,43197617,16.9939
2025-03-17,17.245,17.685,17.225,17.435,17.435,3278524,2696,57148694,17.4312
2025-03-18,17.595,17.775,17.25,17.745,17.745,3778927,2764,66298932,17.5444
2025-03-19,17.75,17.94,17.545,17.85,17.85,3168920,2890,56354529,17.7835
2025-03-20,17.09,17.17,16.36,16.605,16.605,5361630,4712,89136133,16.6248
2025-03-21,16.605,16.68,16.285,16.45,16.45,3183602,2314,52431481,16.4692
2025-03-24,16.58,16.82,16.225,16.325,16.325,2332629,1949,38348296,16.4399
2025-03-25,16.355,16.55,16.165,16.435,16.435,1841728,1920,30215024,16.4058
2025-03-26,16.905,17.29,16.51,16.61,16.61,3980340,3223,67082237,16.8534
2025-03-27,16.515,16.545,15.95,16.26,16.26,3200325,4893,51670715,16.1455
2025-03-28,16.3,16.4,16.085,16.3,16.3,1543066,2183,25116201,16.2768
2025-03-31,16.2,16.2,15.72,15.91,15.91,2430643,3270,38607149,15.8835
2025-04-01,15.94,15.995,15.67,15.73,15.73,1723410,2130,27198279,15.7817
2025-04-02,15.73,15.91,15.415,15.47,15.47,2312535,2417,36016861,15.5746
2025-04-03,14.85,15.375,14.685,14.965,14.965,3617192,3678,54168758,14.9754
2025-04-04,14.705,14.89,13.53,13.555,13.555,6759212,5804,94558405,13.9896
2025-04-07,12.47,14.985,12.2,14.83,14.83,7283283,5535,99466694,13.6568
2025-04-08,15.05,15.1,14.265,14.51,14.51,3574845,3969,52076495,14.5675
2025-04-09,14.02,14.405,13.685,13.825,13.825,4036060,3645,56357583,13.9635
2025-04-10,15.11,15.8,14.6,14.74,14.74,4677823,3609,69860740,14.9345
2025-04-11,14.79,15.495,14.59,15.4,15.4,2291545,2130,34407615,15.015
2025-04-14,15.57,15.62,14.87,14.97,14.97,3776226,2897,57313410,15.1774
2025-04-15,15.01,15.12,14.81,14.94,14.94,1823016,1874,27342161,14.9983
2025-04-16,14.755,14.79,14.435,14.56,14.56,1897729,1940,27664598,14.5777
2025-04-17,0.0,0.0,0.0,0.0,14.56,0,0,0,0.0
2025-04-22,14.49,14.54,13.87,14.23,14.23,2888381,2913,40868977,14.1494
2025-04-23,14.45,15.225,14.26,15.135,15.135,3434859,2351,51140023,14.8885
2025-04-24,15.13,15.25,14.98,15.115,15.115,1690896,1513,25568778,15.1214
2025-04-25,15.4,15.865,15.145,15.415,15.415,2697377,2144,41583155,15.4161
2025-04-28,15.5,15.5,14.815,14.82,14.82,2226909,2275,33344949,14.9736
2025-04-29,14.8,15.205,14.695,14.99,14.99,1551880,1402,23309988,15.0205
2025-04-30,15.075,15.535,15.05,15.3,15.3,2552726,2130,39149713,15.3364
2025-05-02,15.56,15.85,15.42,15.59,15.59,2335468,1949,36503116,15.6299
2025-05-05,15.5,15.95,15.48,15.605,15.605,1293961,1344,20238539,15.6408
2025-05-06,15.8,15.8,15.28,15.425,15.425,1712177,1396,26459320,15.4536
2025-05-07,15.16,15.16,14.55,14.78,14.78,3088620,3250,45496163,14.7303
2025-05-08,14.8,14.9,14.535,14.81,14.81,1554362,1919,22898297,14.7316
2025-05-09,15.0,15.26,14.85,15.03,15.03,1828382,1819,27580141,15.0845
2025-05-12,15.53,16.19,15.345,15.955,15.955,5181254,3659,82626047,15.9471
2025-05-13,16.175,16.45,15.98,16.415,16.415,3175432,2154,51673403,16.2729
2025-05-14,16.64,17.135,16.585,17.115,17.115,3499695,3125,59154104,16.9026
2025-05-15,17.2,17.2,16.57,17.09,17.09,2650531,2261,44823465,16.9111
2025-05-16,17.055,17.445,17.0,17.365,17.365,2308539,2149,39916940,17.291
2025-05-19,17.36,17.36,16.89,17.22,17.22,2264172,2167,38743450,17.1115
2025-05-20,17.3,17.495,17.05,17.335,17.335,2193630,1959,37881736,17.2691
2025-05-21,17.345,17.345,16.83,17.14,17.14,5147850,2627,88094949,17.113
2025-05-22,15.385,15.385,14.19,15.055,15.055,17983660,12714,265157532,14.7444
2025-05-23,14.9,15.7,14.845,15.7,15.7,7465889,4973,114350643,15.3164
2025-05-26,15.92,15.95,15.585,15.86,15.86,2482057,2230,39243756,15.811
2025-05-27,15.86,16.25,15.72,16.215,16.215,2851008,2088,45750645,16.0472
2025-05-28,16.235,16.36,16.1,16.31,16.31,2218884,1950,36027335,16.2367
2025-05-29,0.0,0.0,0.0,0.0,16.31,0,0,0,0.0
2025-05-30,16.25,16.31,15.99,16.06,16.06,2727667,2324,43899974,16.0943
2025-06-02,16.1,16.775,15.925,16.695,16.695,3685216,2428,60548668,16.4302
2025-06-03,16.71,16.8,16.015,16.155,16.155,3055871,2332,49967970,16.3515
2025-06-04,16.28,16.41,16.005,16.185,16.185,2315263,2139,37449963,16.1753
2025-06-05,16.25,16.25,16.005,16.03,16.03,1445226,1600,23255546,16.0913
2025-06-06,16.09,16.635,16.0,16.49,16.49,2358198,1607,38731202,16.4241
2025-06-09,0.0,0.0,0.0,0.0,16.49,0,0,0,0.0
2025-06-10,16.635,16.73,16.24,16.27,16.27,2519530,2300,41236889,16.3669
2025-06-11,16.39,16.455,16.2,16.455,16.455,1919212,1568,31401329,16.3616
2025-06-12,16.37,16.55,16.22,16.485,16.485,2156109,1642,35253369,16.3505
2025-06-13,16.5,17.25,16.5,17.04,17.04,5476789,3335,93460721,17.0648
2025-06-16,17.22,17.475,16.64,16.655,16.655,3675754,2594,62564910,17.021
2025-06-17,16.75,16.985,16.6,16.85,16.85,2394473,2014,40358621,16.8548
2025-06-18,16.93,17.01,16.53,16.705,16.705,2889665,2103,48472431,16.7744
2025-06-19,16.72,16.835,16.64,16.795,16.795,3329147,2159,55744666,16.7444
2025-06-20,16.27,16.27,15.55,16.0,16.0,6517719,3860,103694608,15.9096
2025-06-23,15.87,15.96,15.595,15.92,15.92,4457935,2667,70528134,15.8208
2025-06-24,15.87,15.89,15.6,15.75,15.75,2518147,1836,39624651,15.7356
2025-06-25,15.8,16.685,15.8,16.23,16.23,5996467,2914,98196949,16.3758
2025-06-26,16.32,16.32,15.83,15.97,15.97,2270657,1883,36253397,15.966
2025-06-27,15.95,16.355,15.9,16.135,16.135,1627490,1973,26336523,16.1823
2025-06-30,16.2,16.2,15.805,15.97,15.97,2193325,2423,34940697,15.9305
2025-07-01,15.985,16.07,15.57,15.57,15.57,1954715,2595,30775264,15.7441
2025-07-02,15.74,15.83,15.55,15.805,15.805,1896180,1538,29798876,15.7152
2025-07-03,15.92,16.155,15.735,16.005,16.005,2356220,1478,37564705,15.9428
2025-07-04,16.08,16.25,15.96,16.07,16.07,2437689,1699,39263952,16.107
2025-07-07,16.33,17.24,16.315,17.07,17.07,7310867,3811,123147406,16.8444
2025-07-08,17.3,17.3,16.93,17.08,17.08,3349031,2026,57370437,17.1305
2025-07-09,17.16,17.215,16.75,16.805,16.805,2791798,1860,47300079,16.9425
2025-07-10,16.805,17.05,16.53,17.05,17.05,2609166,1635,43943091,16.8418
2025-07-11,17.0,17.44,16.96,17.38,17.38,4174782,2349,72085451,17.2669
2025-07-14,17.245,17.295,17.055,17.295,17.295,2376427,1650,40890595,17.2068
2025-07-15,17.2,17.45,17.005,17.275,17.275,2366505,1625,40764495,17.2256
2025-07-16,17.26,17.9,17.105,17.77,17.77,3888712,2718,68692522,17.6646
2025-07-17,17.84,18.1,17.78,18.0,18.0,2432709,1698,43638012,17.938
2025-07-18,18.2,19.02,18.2,19.0,19.0,9211942,3524,170808509,18.7073
2025-07-21,18.8,18.905,18.38,18.38,18.38,2905744,2153,54174522,18.6439
2025-07-22,18.315,18.385,17.885,18.23,18.23,3064284,1879,55442045,18.093
2025-07-23,18.355,18.98,18.345,18.91,18.91,3901044,2562,73265124,18.7809
2025-07-24,18.92,19.21,18.9,19.045,19.045,2386316,1946,45447248,19.0449
2025-07-25,19.0,19.3,18.985,19.205,19.205,2731009,1972,52407710,19.1899
2025-07-28,19.3,19.705,19.2,19.44,19.44,2694216,1890,52336569,19.4255
2025-07-29,19.445,19.825,19.37,19.64,19.64,3239799,2083,63663531,19.6505
2025-07-30,19.65,19.65,19.095,19.375,19.375,2443120,1932,47195515,19.3177
2025-07-31,19.08,19.375,18.98,19.045,19.045,1940484,1280,37025902,19.0808
2025-08-01,18.555,19.275,18.53,18.895,18.895,3655239,2150,69474128,19.0067
2025-08-04,18.75,19.25,18.72,19.055,19.055,2106273,1353,40075655,19.0268
2025-08-05,19.1,19.67,19.025,19.465,19.465,2944412,2062,57198438,19.4261
2025-08-06,19.55,19.9,19.525,19.68,19.68,1810501,1441,35666085,19.6996
2025-08-07,19.9,20.02,19.5,19.705,19.705,2375620,1575,46945636,19.7614
2025-08-08,19.705,20.28,19.705,19.96,19.96,3005333,1771,60447764,20.1135
2025-08-11,20.01,20.01,19.335,19.515,19.515,1660536,1519,32445038,19.5389
2025-08-12,19.53,19.945,19.45,19.8,19.8,1332200,1340,26356679,19.7843
2025-08-13,19.8,20.18,19.755,19.95,19.95,2375538,1745,47344120,19.9299
2025-08-14,20.1,20.1,19.425,19.535,19.535,1540895,1299,30168002,19.5782
2025-08-15,19.77,19.77,19.1,19.29,19.29,1753804,1384,33814356,19.2806
2025-08-18,19.25,19.25,18.85,18.905,18.905,1574770,1523,29942138,19.0137
