date,open,high,low,last,close,number_of_shares,number_of_trades,turnover,vwap
2024-08-09,20.52,20.72,20.34,20.5,20.5,508358,453,10427947,20.513
2024-08-12,20.5,20.7,20.3,20.58,20.58,583721,521,11979940,20.5234
2024-08-13,20.52,20.66,20.3,20.54,20.54,566406,476,11603027,20.4854
2024-08-14,20.5,20.72,20.34,20.5,20.5,306572,270,6295094,20.5338
2024-08-15,20.6,20.82,20.24,20.74,20.74,547298,441,11221498,20.5035
2024-08-16,20.7,20.84,20.44,20.5,20.5,248728,320,5128172,20.6176
2024-08-19,20.5,20.64,20.46,20.52,20.52,527806,423,10838132,20.5343
2024-08-20,20.52,20.52,20.2,20.24,20.24,318723,457,6460350,20.2695
2024-08-21,20.54,20.54,20.18,20.28,20.28,302122,279,6127079,20.2801
2024-08-22,20.4,20.44,20.14,20.3,20.3,260073,343,5282471,20.3115
2024-08-23,20.22,20.52,20.16,20.42,20.42,654059,508,13334454,20.3872
2024-08-26,20.44,20.52,20.2,20.26,20.26,529339,462,10758029,20.3235
2024-08-27,20.3,20.3,20.0,20.0,20.0,693729,725,13958640,20.1212
2024-08-28,20.0,20.06,19.66,19.69,19.69,509759,507,10114491,19.8417
2024-08-29,19.69,19.9,19.56,19.68,19.68,768269,680,15149196,19.7186
2024-08-30,19.68,20.16,19.6,20.06,20.06,1139941,1001,22728322,19.9382
2024-09-02,20.0,20.0,19.37,19.4,19.4,581824,563,11374948,19.5505
2024-09-03,19.41,19.44,18.5,18.68,18.68,1522094,1294,28827885,18.9396
2024-09-04,18.45,18.65,18.21,18.3,18.3,1090588,1283,20067449,18.4006
2024-09-05,18.35,18.56,18.17,18.21,18.21,940882,957,17226202,18.3086
2024-09-06,18.03,18.03,16.75,17.17,17.17,4907177,3345,84379220,17.1951
2024-09-09,17.14,17.14,16.66,16.93,16.93,2375673,1746,40137459,16.8952
2024-09-10,16.95,17.24,16.57,16.59,16.59,1138242,1065,19151173,16.8252
2024-09-11,16.74,17.07,16.6,16.65,16.65,1036580,1011,17456946,16.8409
2024-09-12,17.0,17.15,16.74,16.86,16.86,1157520,1075,19605094,16.9372
2024-09-13,16.86,17.23,16.86,17.15,17.15,1440821,904,24568775,17.0519
2024-09-16,17.2,17.2,16.92,17.0,17.0,975166,855,16610416,17.0334
2024-09-17,17.05,17.31,17.0,17.31,17.31,1168024,962,20040973,17.158
2024-09-18,17.16,17.28,17.07,17.13,17.13,681062,752,11691598,17.1667
2024-09-19,17.3,17.92,17.3,17.61,17.61,1104369,813,19537268,17.6909
2024-09-20,17.62,17.63,17.19,17.28,17.28,1279894,822,22185569,17.3339
2024-09-23,17.38,17.38,17.02,17.29,17.29,867855,873,14907277,17.1772
2024-09-24,17.88,18.49,17.81,18.18,18.18,2541681,1857,46196183,18.1754
2024-09-25,18.32,18.49,17.91,18.21,18.21,1596239,1144,29010999,18.1746
2024-09-26,18.48,18.8,17.86,18.7,18.7,2272496,1258,42068564,18.5121
2024-09-27,18.85,19.92,18.84,19.83,19.83,2861732,2274,55829747,19.5091
2024-09-30,19.94,20.52,19.82,20.5,20.5,1656652,1276,33410854,20.1677
2024-10-01,20.2,20.74,20.2,20.48,20.48,981438,846,20043023,20.4221
2024-10-02,20.4,20.96,20.28,20.82,20.82,931801,769,19215385,20.6218
2024-10-03,20.8,20.8,20.24,20.58,20.58,684945,626,14008886,20.4526
2024-10-04,20.6,20.88,20.5,20.8,20.8,933214,708,19355802,20.741
2024-10-07,20.8,21.22,20.68,21.22,21.22,1034289,756,21750296,21.0292
2024-10-08,21.0,21.0,20.5,20.6,20.6,748096,611,15490273,20.7063
2024-10-09,20.5,21.0,20.22,20.9,20.9,726057,562,14993611,20.6507
2024-10-10,21.0,21.36,21.0,21.18,21.18,585479,521,12382694,21.1497
2024-10-11,21.0,21.64,21.0,21.56,21.56,894163,877,19083971,21.3428
2024-10-14,21.2,21.5,21.08,21.16,21.16,662217,564,14076844,21.2571
2024-10-15,21.0,21.02,19.82,19.89,19.89,1483572,1189,29871254,20.1347
2024-10-16,19.79,20.0,19.19,19.32,19.32,980695,923,19062795,19.438
2024-10-17,19.17,19.46,19.1,19.26,19.26,1202087,840,23211596,19.3094
2024-10-18,19.5,19.5,19.02,19.02,19.02,2355589,984,45247486,19.2086
2024-10-21,19.2,19.37,18.78,18.78,18.78,1528093,1365,28989721,18.9712
2024-10-22,18.8,18.9,18.59,18.74,18.74,983486,1192,18411832,18.721
2024-10-23,18.69,19.05,18.58,18.9,18.9,720291,814,13604029,18.8869
2024-10-24,19.85,20.78,19.03,19.03,19.03,3557226,2440,70837196,19.9136
2024-10-25,19.03,19.19,18.21,18.81,18.81,2564399,2065,47676107,18.5915
2024-10-28,18.81,18.81,18.25,18.55,18.55,908870,685,16747041,18.4262
2024-10-29,18.6,18.86,18.36,18.51,18.51,855476,652,15882569,18.5658
2024-10-30,18.5,18.57,18.27,18.29,18.29,684371,566,12569013,18.3658
2024-10-31,18.25,18.3,17.9,17.94,17.94,933296,761,16862825,18.068
2024-11-01,18.1,18.13,17.65,17.75,17.75,1478068,1224,26273070,17.7753
2024-11-04,17.72,18.26,17.63,18.0,18.0,573113,528,10306814,17.9839
2024-11-05,18.04,18.09,17.91,18.01,18.01,257991,399,4642109,17.9933
2024-11-06,17.72,18.46,17.52,17.66,17.66,827428,785,14852283,17.9499
2024-11-07,17.69,18.12,17.67,18.04,18.04,861207,492,15501300,17.9995
2024-11-08,18.02,18.04,17.63,17.83,17.83,2547278,590,44796748,17.5861
2024-11-11,17.97,18.28,17.9,18.16,18.16,548485,561,9932710,18.1094
2024-11-12,18.03,18.2,17.88,18.04,18.04,1276912,1098,23045648,18.048
2024-11-13,18.0,18.08,17.16,17.19,17.19,1311769,1140,22814381,17.3921
2024-11-14,17.27,17.49,17.05,17.48,17.48,965034,1086,16718201,17.324
2024-11-15,17.42,18.22,17.42,18.07,18.07,683771,603,12254012,17.9212
2024-11-18,18.05,18.23,17.81,18.03,18.03,419179,486,7549504,18.0102
2024-11-19,18.03,18.23,17.68,18.02,18.02,547334,483,9770146,17.8504
2024-11-20,18.1,18.26,18.01,18.13,18.13,584442,496,10596748,18.1314
2024-11-21,18.11,18.18,17.84,18.04,18.04,694436,812,12477265,17.9675
2024-11-22,18.0,18.23,17.78,18.22,18.22,871684,729,15776735,18.0991
2024-11-25,18.31,18.55,18.2,18.25,18.25,860049,765,15804516,18.3763
2024-11-26,18.35,18.35,18.03,18.08,18.08,446393,501,8100173,18.1458
2024-11-27,18.12,18.33,18.09,18.24,18.24,493759,643,8981326,18.1897
2024-11-28,18.35,18.58,18.16,18.38,18.38,567135,418,10412207,18.3593
2024-11-29,18.42,18.58,18.18,18.21,18.21,322416,371,5890047,18.2685
2024-12-02,18.25,18.4,18.18,18.37,18.37,760568,553,13899998,18.2758
2024-12-03,18.43,18.67,18.43,18.51,18.51,461409,447,8565981,18.5648
2024-12-04,18.6,18.9,18.6,18.72,18.72,655258,616,12283119,18.7455
2024-12-05,18.98,18.98,18.7,18.82,18.82,509311,522,9574026,18.798
2024-12-06,18.82,18.9,18.55,18.66,18.66,517213,520,9686708,18.7287
2024-12-09,18.66,19.25,18.66,18.95,18.95,793992,599,15118694,19.0414
2024-12-10,18.91,18.92,18.64,18.71,18.71,424234,470,7952773,18.7462
2024-12-11,18.71,18.86,18.54,18.74,18.74,292781,463,5485523,18.7359
2024-12-12,18.62,18.96,18.55,18.62,18.62,416319,485,7788569,18.7082
2024-12-13,18.56,18.56,18.12,18.21,18.21,512678,593,9363832,18.2645
2024-12-16,18.26,18.48,18.08,18.45,18.45,515465,616,9444489,18.3223
2024-12-17,18.45,18.6,18.35,18.47,18.47,389293,511,7195551,18.4836
2024-12-18,18.45,18.45,17.22,17.36,17.36,3660253,2916,64503929,17.6228
2024-12-19,17.15,17.17,16.81,16.99,16.99,1602415,1614,27248940,17.0049
2024-12-20,16.94,17.12,16.68,17.12,17.12,2029604,1563,34414162,16.9561
2024-12-23,17.06,17.35,17.0,17.29,17.29,603631,577,10374787,17.1873
2024-12-24,0.0,0.0,0.0,0.0,17.29,0,0,0,0.0
2024-12-27,17.31,17.64,17.3,17.49,17.49,692188,777,12081302,17.4538
2024-12-30,17.49,17.54,17.3,17.52,17.52,925285,731,16144503,17.4481
2024-12-31,0.0,0.0,0.0,0.0,17.52,0,0,0,0.0
2025-01-02,17.35,17.84,17.35,17.49,17.49,901468,760,15887545,17.6241
2025-01-03,17.6,17.6,17.28,17.45,17.45,777190,603,13518104,17.3936
2025-01-06,17.46,17.76,17.31,17.41,17.41,845890,885,14804761,17.502
2025-01-07,17.45,17.52,17.31,17.32,17.32,537498,598,9325365,17.3496
2025-01-08,17.25,17.25,16.91,17.06,17.06,1263096,1121,21542822,17.0556
2025-01-09,16.99,17.34,16.99,17.34,17.34,754679,524,12977082,17.1955
2025-01-10,17.34,17.5,17.06,17.11,17.11,870570,780,15016570,17.2491
2025-01-13,17.01,17.15,16.75,16.96,16.96,1266499,1027,21378481,16.88
2025-01-14,16.96,17.42,16.96,17.23,17.23,935153,567,16131760,17.2504
2025-01-15,17.23,17.72,17.19,17.65,17.65,1155075,955,20247800,17.5294
2025-01-16,17.6,17.77,16.97,16.97,16.97,1502274,1020,25771864,17.1552
2025-01-17,17.01,17.09,16.75,16.83,16.83,2058644,1694,34729541,16.8701
2025-01-20,16.83,16.93,16.73,16.87,16.87,938619,816,15805717,16.8393
2025-01-21,16.85,16.89,16.73,16.75,16.75,1006777,644,16883518,16.7699
2025-01-22,16.8,16.8,16.5,16.58,16.58,1722021,1027,28617672,16.6187
2025-01-23,17.41,20.14,17.41,19.6,19.6,11672068,6356,226317040,19.3896
2025-01-24,20.0,20.38,19.45,19.56,19.56,2485705,1853,49312003,19.8382
2025-01-27,20.26,21.96,20.04,21.96,21.96,4466199,2749,93447267,20.9232
2025-01-28,21.9,22.62,21.42,22.4,22.4,3483212,2360,77395043,22.2194
2025-01-29,22.3,22.64,22.0,22.6,22.6,1348971,1144,30189966,22.38
2025-01-30,22.64,22.88,22.28,22.84,22.84,1142441,886,25946389,22.7114
2025-01-31,22.84,22.84,21.96,22.32,22.32,2239899,987,50078783,22.3576
2025-02-03,21.36,21.64,20.8,20.9,20.9,1698783,1397,35942468,21.1578
2025-02-04,21.52,22.22,21.34,21.94,21.94,1633728,1085,35638301,21.8141
2025-02-05,22.28,22.5,21.7,21.7,21.7,1360123,938,30141547,22.1609
2025-02-06,21.82,22.38,21.72,22.36,22.36,846456,626,18768433,22.173
2025-02-07,22.4,22.5,21.88,22.06,22.06,646617,540,14334712,22.1688
2025-02-10,22.06,22.7,21.9,22.24,22.24,1205406,919,26968991,22.3734
2025-02-11,22.14,22.72,22.0,22.54,22.54,1031795,825,23161758,22.448
2025-02-12,21.3,22.2,20.64,21.24,21.24,5408779,2724,115295247,21.3163
2025-02-13,21.66,22.62,21.66,22.58,22.58,2703987,1766,60326319,22.3101
2025-02-14,22.72,23.1,22.42,22.9,22.9,1290129,923,29461624,22.8362
2025-02-17,22.72,23.22,22.52,23.18,23.18,947226,887,21802908,23.0176
2025-02-18,23.0,23.3,22.8,23.2,23.2,606398,579,14015794,23.1132
2025-02-19,23.32,23.5,23.06,23.16,23.16,475295,591,11031853,23.2105
2025-02-20,23.0,23.5,22.94,23.3,23.3,1250027,960,29179484,23.3431
2025-02-21,23.44,24.14,23.44,23.64,23.64,1903972,1257,45369586,23.8289
2025-02-24,23.5,23.56,22.88,22.96,22.96,861909,894,19973555,23.1736
2025-02-25,22.92,23.2,22.92,22.98,22.98,489434,445,11266465,23.0194
2025-02-26,23.34,23.34,23.1,23.16,23.16,396065,567,9185258,23.1913
2025-02-27,22.94,23.12,22.7,22.78,22.78,918422,742,21018620,22.8856
2025-02-28,22.52,22.96,22.14,22.76,22.76,970675,848,21934034,22.5967
2025-03-03,22.72,22.94,22.5,22.66,22.66,489137,624,11110233,22.7139
2025-03-04,22.24,22.24,21.82,21.82,21.82,1243941,1034,27303580,21.9493
2025-03-05,22.26,23.08,22.26,22.58,22.58,939561,741,21362726,22.7369
2025-03-06,22.4,23.1,22.4,22.94,22.94,826803,656,18939593,22.907
2025-03-07,23.0,23.4,22.9,23.2,23.2,682380,768,15839051,23.2115
2025-03-10,23.2,23.36,22.9,22.94,22.94,666638,729,15358760,23.0391
2025-03-11,22.66,23.06,22.3,22.62,22.62,786307,721,17891985,22.7545
2025-03-12,22.82,22.96,22.34,22.4,22.4,366969,520,8301528,22.6219
2025-03-13,22.46,22.9,22.28,22.46,22.46,571081,905,12881679,22.5567
2025-03-14,22.88,23.44,22.44,23.24,23.24,757827,592,17479727,23.0656
2025-03-17,23.4,23.66,23.22,23.5,23.5,699032,788,16410618,23.4762
2025-03-18,23.66,24.16,23.34,23.52,23.52,881601,777,20941571,23.754
2025-03-19,23.1,23.36,22.92,23.08,23.08,863104,691,19879937,23.0331
2025-03-20,23.1,23.32,22.5,22.56,22.56,658217,555,14909982,22.6521
2025-03-21,22.7,22.74,21.94,22.58,22.58,10004478,865,225718309,22.5617
2025-03-24,22.7,22.7,22.08,22.18,22.18,534268,454,11894555,22.2633
2025-03-25,22.0,22.2,21.82,21.96,21.96,525503,645,11563922,22.0054
2025-03-26,22.34,22.58,21.94,22.34,22.34,419367,414,9355745,22.3092
2025-03-27,22.3,22.3,21.72,21.88,21.88,444768,551,9732403,21.882
2025-03-28,22.0,22.14,21.4,21.5,21.5,636103,467,13845374,21.7659
2025-03-31,21.22,21.22,20.76,20.88,20.88,564500,685,11791513,20.8884
2025-04-01,20.98,21.32,20.8,20.8,20.8,572538,515,12002608,20.9639
2025-04-02,20.72,20.8,20.36,20.56,20.56,716776,702,14690543,20.4953
2025-04-03,19.77,20.46,19.54,19.67,19.67,649367,665,12911300,19.8829
2025-04-04,19.52,19.74,18.84,18.95,18.95,1164108,1341,22288030,19.146
2025-04-07,17.44,18.68,17.0,18.49,18.49,2292653,1918,40650396,17.7307
2025-04-08,18.5,18.94,17.75,18.62,18.62,1560213,1060,28640239,18.3566
2025-04-09,17.9,18.93,17.62,18.49,18.49,1216020,1070,22534447,18.5313
2025-04-10,20.3,20.3,17.92,17.92,17.92,2369008,1799,43503566,18.3636
2025-04-11,17.97,18.4,17.86,18.17,18.17,614829,885,11181443,18.1863
2025-04-14,18.7,18.71,18.19,18.5,18.5,1212137,633,22458341,18.5279
2025-04-15,18.51,19.16,18.51,19.0,19.0,599751,652,11361168,18.9431
2025-04-16,18.9,18.9,18.19,18.59,18.59,728372,634,13447418,18.4623
2025-04-17,0.0,0.0,0.0,0.0,18.59,0,0,0,0.0
2025-04-22,18.7,18.71,18.2,18.28,18.28,626166,766,11554241,18.4524
2025-04-23,18.62,19.5,18.62,19.0,19.0,926267,766,17591912,18.9923
2025-04-24,18.92,19.31,18.72,19.14,19.14,461726,548,8805272,19.0704
2025-04-25,19.44,19.59,19.19,19.24,19.24,501537,604,9696447,19.3335
2025-04-28,19.47,20.0,19.47,19.81,19.81,937424,854,18545818,19.7838
2025-04-29,19.8,19.96,19.6,19.7,19.7,695763,660,13750824,19.7637
2025-04-30,19.7,19.7,18.09,18.2,18.2,2619604,1906,48833751,18.6417
2025-05-02,18.4,18.59,18.0,18.1,18.1,1561312,1269,28378261,18.1759
2025-05-05,18.1,18.58,18.0,18.32,18.32,739493,582,13526873,18.2921
2025-05-06,18.28,18.58,18.11,18.19,18.19,611571,685,11181417,18.2831
2025-05-07,18.09,18.42,17.85,18.32,18.32,629730,680,11491531,18.2483
2025-05-08,18.36,18.82,18.11,18.69,18.69,1132432,872,21003178,18.547
2025-05-09,18.9,19.17,18.71,18.92,18.92,767327,783,14558497,18.973
2025-05-12,19.43,20.3,19.25,19.94,19.94,1593388,1439,31781703,19.946
2025-05-13,19.98,20.16,19.77,19.77,19.77,657402,650,13128106,19.9697
2025-05-14,20.02,20.1,19.48,20.08,20.08,987615,761,19677287,19.924
2025-05-15,20.12,20.12,19.36,19.56,19.56,741103,720,14510562,19.5797
2025-05-16,19.62,19.8,19.47,19.55,19.55,599541,650,11748481,19.5958
2025-05-19,19.54,19.71,19.15,19.63,19.63,902209,689,17551910,19.4544
2025-05-20,19.6,19.79,19.23,19.7,19.7,760420,838,14844748,19.5213
2025-05-21,19.81,19.81,19.16,19.35,19.35,508489,812,9839749,19.351
2025-05-22,19.24,19.3,18.71,18.92,18.92,1049008,985,19826751,18.9005
2025-05-23,18.92,19.36,18.64,18.93,18.93,749542,829,14200557,18.9456
2025-05-26,19.11,19.41,18.95,19.05,19.05,326784,455,6242146,19.1017
2025-05-27,19.1,19.6,18.91,19.39,19.39,656285,725,12733807,19.4029
2025-05-28,19.4,20.04,19.3,19.74,19.74,1148071,953,22741431,19.8084
2025-05-29,0.0,0.0,0.0,0.0,19.74,0,0,0,0.0
2025-05-30,19.96,19.96,19.5,19.66,19.66,1150694,777,22654995,19.6881
2025-06-02,19.8,20.24,19.45,19.91,19.91,1143759,1042,22781502,19.9181
2025-06-03,20.0,20.0,19.44,19.65,19.65,1088252,933,21399163,19.6638
2025-06-04,19.9,20.38,19.87,20.12,20.12,669477,781,13443992,20.0813
2025-06-05,20.28,20.46,19.95,20.02,20.02,851258,714,17161439,20.1601
2025-06-06,20.02,20.94,20.02,20.68,20.68,1410432,780,29067678,20.6091
2025-06-09,0.0,0.0,0.0,0.0,20.68,0,0,0,0.0
2025-06-10,20.84,21.7,20.84,21.5,21.5,1738438,1085,37064858,21.3208
2025-06-11,21.56,22.44,21.56,22.0,22.0,1424962,905,31529438,22.1265
2025-06-12,21.96,22.7,21.66,22.5,22.5,1731738,1114,38732333,22.3662
2025-06-13,22.5,22.5,21.9,22.24,22.24,1344575,971,29923192,22.2548
2025-06-16,22.24,23.06,22.22,22.88,22.88,1239438,847,28243634,22.7875
2025-06-17,23.0,23.34,22.64,23.16,23.16,1598847,1129,36984345,23.1319
2025-06-18,23.5,23.5,22.56,22.76,22.76,1285790,1072,29462970,22.9143
2025-06-19,22.48,23.4,22.4,23.0,23.0,786657,685,18068251,22.9684
2025-06-20,23.3,23.42,22.82,23.24,23.24,1042724,762,24205552,23.2138
2025-06-23,23.28,23.36,22.84,23.02,23.02,1055905,856,24298465,23.012
2025-06-24,23.22,23.84,23.12,23.54,23.54,951848,813,22386225,23.5187
2025-06-25,23.7,24.48,23.6,23.78,23.78,1535159,959,36958225,24.0745
2025-06-26,23.74,23.82,23.22,23.4,23.4,689182,867,16191448,23.4937
2025-06-27,23.54,24.06,23.54,23.8,23.8,655526,502,15592721,23.7866
2025-06-30,23.94,24.02,23.52,23.7,23.7,1437062,511,34265075,23.8438
2025-07-01,23.82,23.9,23.42,23.78,23.78,438926,525,10411055,23.7194
2025-07-02,23.7,24.28,23.18,24.18,24.18,1431781,797,34190336,23.8796
2025-07-03,24.4,24.76,24.1,24.5,24.5,1113148,980,27354103,24.5736
2025-07-04,24.44,24.44,23.9,23.9,23.9,522771,594,12578499,24.0612
2025-07-07,23.8,24.46,23.8,24.16,24.16,910450,832,22043759,24.2119
2025-07-08,24.48,24.9,24.16,24.82,24.82,1699232,784,41941945,24.7404
2025-07-09,24.86,25.5,24.76,25.16,25.16,1659303,1196,41771163,25.1739
2025-07-10,25.24,25.32,24.44,24.64,24.64,1087892,863,26976419,24.797
2025-07-11,21.9,22.98,21.38,22.6,22.6,4480431,2926,99951736,22.3075
2025-07-14,22.2,23.96,22.14,23.62,23.62,1939104,1421,45151732,23.2848
2025-07-15,23.74,23.74,23.02,23.34,23.34,889171,902,20716883,23.2889
2025-07-16,23.52,24.46,23.48,24.14,24.14,1425612,1034,34278143,24.0502
2025-07-17,24.54,24.98,24.5,24.64,24.64,1258141,860,30975825,24.7135
2025-07-18,24.96,25.26,24.44,24.44,24.44,1340446,706,33193058,24.8041
2025-07-21,24.38,24.94,24.3,24.5,24.5,643059,435,15826465,24.5929
2025-07-22,24.5,24.84,24.2,24.84,24.84,655315,575,16128460,24.6285
2025-07-23,25.04,25.96,25.04,25.88,25.88,2515411,1404,64202953,25.5655
2025-07-24,25.96,26.16,25.6,25.94,25.94,1333916,964,34613356,25.9387
2025-07-25,25.96,25.96,24.3,24.56,24.56,2596587,1850,64339286,24.7784
2025-07-28,24.92,25.28,24.8,24.88,24.88,867318,764,21697086,25.0163
2025-07-29,24.94,25.18,24.64,24.7,24.7,665352,555,16516594,24.8238
2025-07-30,24.76,24.98,24.58,24.66,24.66,510465,556,12623502,24.7294
2025-07-31,24.5,24.66,24.04,24.12,24.12,914557,762,22152618,24.2222
2025-08-01,24.36,25.1,24.3,24.68,24.68,1594307,1270,39326229,24.6479
2025-08-04,24.88,25.04,24.66,24.66,24.66,1102942,880,27429550,24.8538
2025-08-05,24.8,25.42,24.6,25.0,25.0,1604775,792,40100614,25.035
2025-08-06,25.3,25.38,24.46,24.46,24.46,930829,687,23016914,24.7273
2025-08-07,24.5,24.88,24.3,24.64,24.64,1413102,1181,34763259,24.5803
2025-08-08,24.64,25.4,24.44,25.3,25.3,1094088,1092,27540751,25.1534
2025-08-11,25.4,25.4,25.0,25.18,25.18,761283,577,19192352,25.2156
2025-08-12,25.3,26.3,24.96,26.3,26.3,1584304,1172,40836003,25.7516
2025-08-13,26.44,26.5,25.56,25.6,25.6,1959964,1036,50670561,25.7766
2025-08-14,25.82,25.96,25.5,25.72,25.72,744599,682,19171271,25.7476
2025-08-15,25.96,26.28,25.68,25.84,25.84,1176208,726,30492846,25.9931
2025-08-18,26.0,26.0,25.3,25.3,25.3,911939,745,23288926,25.4421
2025-08-19,25.14,25.76,24.8,25.52,25.52,1186972,818,30191236,25.4313
2025-08-20,25.4,25.96,25.38,25.84,25.84,873638,680,22498680,25.7529
2025-08-21,25.88,25.9,25.46,25.56,25.56,628627,580,16131616,25.6617
2025-08-22,25.7,26.1,25.54,25.8,25.8,825995,716,21359333,25.8138
2025-08-25,25.8,26.06,25.7,25.96,25.96,473547,591,12281016,25.9341
2025-08-26,25.98,25.98,25.58,25.94,25.94,773049,495,19991370,25.8509
2025-08-27,25.9,25.9,25.32,25.44,25.44,733586,678,18692827,25.4814
2025-08-28,25.5,26.0,25.46,25.64,25.64,916255,688,23520963,25.7018
2025-08-29,25.7,25.8,25.46,25.6,25.6,871076,394,22254566,25.626
2025-09-01,25.3,25.34,24.8,25.12,25.12,1023878,1085,25716930,25.1172
2025-09-02,25.0,25.2,24.34,24.34,24.34,794601,773,19612787,24.6826
