date,next_date,ticker,target_abs_return,target_rel_return,mom_12_1,mom_6m,mom_3m,ret_1m,vol_3m,vol_12m,max_drawdown_12m,above_sma50,above_sma200,dist_sma200,volume_ratio_20_252,log_dollar_volume_20,log_market_cap,book_to_market,earnings_yield,fcf_yield,ebitda_yield_ev,roe_ttm,fcf_to_assets_ttm,debt_to_equity,net_debt_to_ebitda_ttm,eps_growth_yoy,momentum_6m,momentum_12m
2001-02-28,2001-03-30,KOG,-0.06000010779172482,0.014819319256519026,-0.15490910559451554,-0.024390269551867183,0.1627908434177101,0.11111104457301324,0.43964606974322995,0.3779766324041536,-0.2556375657923704,1.0,1.0,0.04400490404849644,1.412137558366614,14.564525085163178,7.986486876412191,0.4717772316116722,-0.03223010614702068,,0.08026693859974385,-0.06831636625811105,,0.8204758471521268,3.0955414012738856,,-0.024390269551867183,-0.06101017355798011
2001-02-28,2001-03-30,MOWI,-0.01599986092262551,0.05881956612561834,0.7549550033508445,-0.007936976761876435,0.2019229691866855,0.2833673278459248,0.5212492159282877,0.5488849340304073,-0.41265830118767455,1.0,1.0,0.12683649382720907,0.5032448918751576,15.903527487785103,6.147147729508435,1.562436997494111,0.009938923738302664,,0.21742382484521058,0.006361167684996606,,4.103077619370898,3.956230104592997,,-0.007936976761876435,1.2522519131402094
2001-02-28,2001-03-30,ORK,-0.10584941371516965,-0.031029986666925802,0.35927042503149,0.07807778656094877,0.03757200841064656,0.05899654936259702,0.21045807142502698,0.2561480407259227,-0.14336905561537394,1.0,1.0,0.07020384239669464,3.6905681568439124,20.450763755197833,10.541547820687711,0.4707157728445501,0.09275765622459747,0.041975832709466865,0.09181068788716026,0.1970566137269207,0.036281023814416516,0.9503900331107245,1.0594805194805195,,0.07807778656094877,0.43946268975897884
2001-02-28,2001-03-30,STB,-0.11475390905008875,-0.039934482001844906,0.22181840134808017,-0.008130202417087173,-0.03937018913191459,0.016666481797253274,0.3488002492037776,0.3135724251166567,-0.1928569990970277,0.0,0.0,-0.03596573762577382,0.8076993218629454,16.93104864073115,9.736929041558895,0.6417897909872317,0.04780769280298798,,0.30816725898150965,0.074491201752287,,1.493566971598962,1.5881627620221948,,-0.008130202417087173,0.24218181549369722
2001-02-28,2001-03-30,TEL,-0.08823506318133079,-0.013415636133086939,,,,-0.07692320634890648,0.3175042373009991,0.3175042373009991,-0.1189428039940017,1.0,1.0,0.007126483006989481,0.7857481520019023,17.348817587884763,10.952927085163852,0.36279762583175196,0.01053921588335254,,0.06891777197515159,0.02904984799498142,,2.60222940693915,6.859362443075274,,,
2001-02-28,2001-03-30,TOM,-0.1367781588299508,-0.061958731781706966,0.7558619598958516,0.2007300259678899,-0.02949861538075904,0.16666669411039026,0.7910204592380154,0.633644933733798,-0.33249686638050724,0.0,1.0,0.13919678825649529,0.876398541461437,18.32745235558221,10.273571135036917,0.09967082977527116,,,,,,0.19840589646897497,,,0.2007300259678899,1.048505668065884
2001-02-28,2001-03-30,VEI,-0.03846158663695287,0.036357840411290976,-0.056512282138760805,-0.2121209266639823,-0.07142835995722363,-0.054545417354467496,0.4237373638361999,0.4182266658130034,-0.25714265654717017,0.0,0.0,-0.1318204831404174,0.914831402775312,14.409173521205018,7.078496674214282,1.119657410726159,0.06634615627971638,,0.17490873600481857,0.05925576488319518,,1.4318010550113036,3.053932584269663,,-0.2121209266639823,-0.10797521347831618
2001-03-30,2001-04-30,ATEA,-0.07058845482426335,-0.12502374595168225,-0.46277361969529696,-0.5096154041679641,-0.27350421557069804,-0.30706516663867944,0.6297564009945195,0.5653048376862079,-0.6281479193468441,0.0,0.0,-0.41384695787110726,1.3075182720949687,16.628583851112865,8.200199783216439,2.1333664959426795,-0.17483272025980467,,-0.017627507082475246,-0.08195156368692788,,0.09952490697704361,-2.391044776119403,,-0.5096154041679641,-0.6277371276862551
2001-03-30,2001-04-30,DNB,-0.03381650399477687,-0.08825179512219578,0.3887146668429793,0.03759426349352757,-0.1302518745583764,-0.06546269378280578,0.23772749561471734,0.2502730459820185,-0.14117636422286228,0.0,0.0,-0.002433652103298267,1.3235016593115483,16.963675061551548,10.329149792477773,0.8001352655476399,0.09335452194291281,,0.06336120979708249,0.11667342506022128,,3.154411464500061,10.684929225645295,,0.03759426349352757,0.29780566385574625
2001-03-30,2001-04-30,KOG,0.09574486383839487,0.041309572710975954,0.0030288547676604605,-0.04081633102006377,0.08670504384256916,-0.04081633102006377,0.45497594204043706,0.34851904604659795,-0.25233663736780276,0.0,0.0,-0.017353142280037703,2.431231562108252,15.23085229805569,7.924633187954434,0.5018906660661309,-0.034287346564501095,,0.08405723164209283,-0.06831636625811105,,0.8204758471521268,3.0955414012738856,,-0.04081633102006377,-0.03791110299121192
2001-03-30,2001-04-30,MOWI,-0.008129881458076804,-0.06256517258549571,1.2081453947790317,-0.08208956977832793,0.033613229650865994,0.00819651817924294,0.6028370778326632,0.5563735270417756,-0.41265830118767455,1.0,1.0,0.047031197256177215,0.6773784155195111,16.334239921870353,6.131053155847604,1.5464371863202209,0.009837146256497266,,0.21710974845500233,0.006361167684996606,,4.103077619370898,3.956230104592997,,-0.08208956977832793,1.2262444986497494
2001-03-30,2001-04-30,ORK,0.04361367198824184,-0.01082161913917707,0.40643138115432365,-0.07758644328350883,-0.09322036554605084,-0.07758644328350883,0.25746515798272795,0.247646503448324,-0.19398861932543998,0.0,0.0,-0.04984621832209146,0.5431744193496467,18.40706203710344,10.429669592393827,0.5264391827619023,0.10373832268822798,0.04694493862779407,0.10151035707039009,0.1970566137269207,0.036281023814416516,0.9503900331107245,1.0594805194805195,,-0.07758644328350883,0.2973113725682468
2001-03-30,2001-04-30,STB,0.10484336239197645,0.050408071264557534,0.10991005519037866,-0.13599994744906707,-0.18181813419699433,-0.10743796989164722,0.3092639441189046,0.31749129577378643,-0.24999996913126366,0.0,0.0,-0.1453092370688197,1.5393289658139258,17.59591921984811,9.615046860760765,0.7249847778841833,0.054004987356707675,,0.327346901245368,0.074491201752287,,1.493566971598962,1.5881627620221948,,-0.13599994744906707,-0.00933642790160183
2001-03-30,2001-04-30,TEL,0.14784975773093123,0.09341446660351233,,,-0.0582275410337022,-0.046153754759300725,0.3266933872069457,0.34304014762805957,-0.23348022561424542,0.0,0.0,-0.06392658561314413,1.1701974203418397,17.693109642046238,10.860555498435719,0.3979070578915017,0.011559139547878398,,0.07228052436583735,0.02904984799498142,,2.60222940693915,6.859362443075274,,,
2001-03-30,2001-04-30,TOM,0.015588924650574265,-0.03884636647684465,1.0111858764436112,-0.015597981366697211,-0.2067037055484131,-0.11526473396701631,0.7313106331835825,0.6310047724581687,-0.33249686638050724,0.0,0.0,-0.058956016919792575,0.7914690412902244,18.152226624389378,10.126493094327461,0.11245286087040439,,,,,,0.19840589646897497,,,-0.015597981366697211,0.7793670714371177
2001-03-30,2001-04-30,VEI,0.08000022263699558,0.025564931509576665,-0.045376942017850586,-0.13793110136904185,-0.15254228613011722,-0.03846158663695287,0.30069424052464433,0.39467929461841844,-0.28571412862127776,0.0,0.0,-0.14646636021505066,0.790898295550358,14.21251991288639,7.039309718722438,1.1644436644436644,0.069,,0.17809973585207717,0.05925576488319518,,1.4318010550113036,3.053932584269663,,-0.13793110136904185,-0.082093259468064
2001-04-30,2001-05-31,ATEA,-0.0253163435743462,-0.061916926276954894,-0.5405405019209779,-0.49141650607736653,-0.48590021465148503,-0.07058845482426335,0.7341746902018422,0.6078309969119942,-0.642622890558506,0.0,0.0,-0.4264834959825834,1.1094302949160588,16.28684660550157,8.13681298088608,0.7203379535201573,-0.19318940648495983,0.025987653478747857,-1.3697029116591681,-0.2681927358413911,0.01539608509457843,0.28760055253107986,0.042818366885320064,,-0.49141650607736653,-0.5729730379447078
2001-04-30,2001-05-31,DNB,-0.009999833821083937,-0.04660041652369263,0.27384640212087663,-0.04306199773583552,-0.06976748584992531,-0.03381650399477687,0.2893336712091223,0.26777732819702166,-0.15966371551682268,0.0,0.0,-0.05441828759529832,1.0630762604105064,17.091827098056733,10.294749551308385,0.8085632270558102,0.13584990159225016,,0.08960131434669104,0.16801394998745506,,3.011792255582504,7.619372605363985,,-0.04306199773583552,0.2307693701748239
2001-04-30,2001-05-31,KOG,0.10679595393840069,0.070195371235792,-0.01052659766030728,0.11956540714755293,0.14444443579449184,0.09574486383839487,0.39457044449749856,0.34024095912479535,-0.25233663736780276,1.0,1.0,0.08028753562033097,2.468985980864263,15.48703660034641,8.002743453071014,0.46483651736026604,0.0335264593104292,,0.10691750918320658,0.07212526997840171,,1.1180705543556515,2.9268817204301074,,0.11956540714755293,0.08421039851841994
2001-04-30,2001-05-31,MOWI,-0.11475409412873427,-0.15135467683134296,0.8358208604433441,-0.03174615738329556,0.27083341990527754,-0.008129881458076804,0.5666745703541364,0.553692921825146,-0.41265830118767455,1.0,1.0,0.012280235100486037,0.16836066180552986,14.747149462993402,6.122907591216307,1.321729120916699,0.01109783838835778,,0.22765924490408296,0.00839645447219984,,6.182111200644642,3.891949529056336,,-0.03174615738329556,0.8208958544696754
2001-04-30,2001-05-31,ORK,-0.014701125112918656,-0.05130170781552735,0.13427542141038495,-0.014706192705211452,-0.008876058213390436,0.04361367198824184,8.399296543943699,4.1941909315620745,-0.8224042718406572,1.0,1.0,0.00239359842437481,2.5400082263891184,19.9955124796173,10.470772854416442,0.49055154512678684,0.10208955223880598,0.04505441334064298,0.11505996894132865,0.20811177388590255,0.03266388472053775,1.2352465175423386,1.7058823529411764,,-0.014706192705211452,0.18374533758410228
2001-04-30,2001-05-31,STB,0.19658122567927805,0.15998064297666936,-0.07692296895353412,-0.07501473371967526,-0.021941732330546637,0.10484336239197645,0.32229297890168307,0.31405667452669944,-0.24999996913126366,1.0,0.0,-0.04546145943359914,2.3040106163796783,18.108425147641505,9.695084410452901,0.6494465783504075,0.04333963932657798,,0.309530041859901,0.06673318602533951,,1.6434735604278885,1.6679756301793087,,-0.07501473371967526,0.01985553072818025
2001-04-30,2001-05-31,TEL,-0.06386053531467728,-0.10046111801728597,,,-0.05111076674381465,0.14784975773093123,0.3370595957743196,0.33555173971872965,-0.23348022561424542,1.0,1.0,0.07828321323019227,0.764176692481641,17.232378292588997,11.234160930846006,0.4687937357897889,0.01756440249647364,,0.08024283303106049,0.03746722952021199,,1.2068557253199526,4.311503662214562,,,
2001-04-30,2001-05-31,TOM,0.09722241116544716,0.06062182846283847,0.731707332611282,-0.24098088347185054,-0.09866477502963666,0.015588924650574265,0.5645220607974087,0.6386316581563947,-0.3616640850792403,0.0,0.0,-0.06345465921963944,0.7976863500061123,18.056375509459972,10.140478780669815,0.09891685115455608,,,,,,0.015210595855757144,,,-0.24098088347185054,0.758702787736206
2001-04-30,2001-05-31,VEI,0.03636348683849833,-0.00023709586411036626,-0.1228067933803082,-0.06896539755013564,-0.018181626354621727,0.08000022263699558,0.2493596420530055,0.3676122237802247,-0.28571412862127776,1.0,0.0,-0.05594385292683923,0.12335668636616573,12.377523004204726,7.270215473789856,0.7989636731573548,0.08796296140948118,,0.234303665194683,0.11009632147838214,,1.8985355648535565,2.065050629027309,,-0.06896539755013564,-0.05263114155507287
2001-05-31,2001-06-29,ATEA,-0.3290043374552869,-0.24365107305087452,-0.4948239247781767,-0.4031008810972373,-0.3984376410994954,-0.05327887161693179,0.770928627008362,0.6003536354301535,-0.6336133719817995,0.0,0.0,-0.40170168677125395,0.6715329849161683,15.752119156157415,8.11117816439967,0.7390480191581279,-0.19820731017617912,0.026662657065589405,-1.4074235675312314,-0.2681927358413911,0.01539608509457843,0.28760055253107986,0.042818366885320064,,-0.4031008810972373,-0.5217391360338657
2001-05-31,2001-06-29,DNB,0.02272726306919104,0.10808052747360343,0.13031139482708642,-0.08545023422544851,-0.10407222591424126,-0.00751844499679466,0.3068923174124252,0.26696726821536043,-0.18697461810012383,0.0,0.0,-0.06826807447269134,1.9075049260256163,17.725568164539244,10.284699598562876,0.8167304984094816,0.1372221171129999,,0.08988651788017839,0.16801394998745506,,3.011792255582504,7.619372605363985,,-0.08545023422544851,0.12181321077582874
2001-05-31,2001-06-29,KOG,-0.10526316784780565,-0.01990990344339326,0.08421039851841994,0.31034454133790446,0.1752576861338162,0.10679595393840069,0.33347941479350873,0.3440134899260598,-0.25233663736780276,1.0,1.0,0.18472328928290427,1.559003927060151,15.189220649408052,8.104180540603815,0.4199839094270112,0.03029145285400779,,0.0996086438168178,0.07212526997840171,,1.1180705543556515,2.9268817204301074,,0.31034454133790446,0.19999968229812826
2001-05-31,2001-06-29,MOWI,-0.012037205253231376,0.07331605915118102,0.7859776928193911,0.028571831351479338,-0.22857128074260968,-0.1074377304352172,0.40567148502462647,0.5488732416963503,-0.41265830118767455,0.0,0.0,-0.08309446766678219,0.4378977633848854,15.623927262357983,6.001301938415403,1.4772467126529425,0.01240363476699731,,0.23042371964814864,0.00839645447219984,,6.182111200644642,3.891949529056336,,0.028571831351479338,0.5940963028949502
2001-05-31,2001-06-29,ORK,0.04320980322375623,0.1285630676281686,0.08116881810758891,-0.02344669528400456,-0.05961529808702781,-0.00878352884805167,8.400967712426553,4.1946589193750645,-0.8224042718406572,1.0,0.0,-0.013610744052335755,2.506436226441569,20.13355335117682,10.437386848083415,0.5072060490065539,0.10555555058441396,0.04658403629104758,0.11817880325229808,0.20811177388590255,0.03266388472053775,1.2352465175423386,1.7058823529411764,,-0.02344669528400456,0.07167234060412708
2001-05-31,2001-06-29,STB,-0.049999845634460804,0.035353418769951586,-0.021941732330546637,0.1514496533780032,0.18983138036804958,0.19658122567927805,0.4862462815438486,0.357270985003218,-0.24999996913126366,1.0,1.0,0.15178878945231644,2.176327705587051,18.301739020184076,9.874542780044113,0.5427517836366095,0.03621955574300668,,0.28265297416100627,0.06673318602533951,,1.6434735604278885,1.6679756301793087,,0.1514496533780032,0.1703261607136659
2001-05-31,2001-06-29,TEL,-0.030226658616165802,0.05512660578824659,,-0.010565236282528145,0.01454736529098799,-0.08107683371183672,0.33975030140378765,0.33006438501127905,-0.23348022561424542,0.0,0.0,-0.0018136181000736329,0.8405316595453666,17.375446414407683,11.16131419826593,0.5042189544382039,0.018891687294377495,,0.08410764461659506,0.03746722952021199,,1.2068557253199526,4.311503662214562,,-0.010565236282528145,
2001-05-31,2001-06-29,TOM,-0.1265823769186587,-0.04122911251424631,0.49024652763853194,-0.04964310408286532,-0.04100339382003659,0.01607706950879706,0.5666037016641428,0.621615587509778,-0.3616640850792403,1.0,1.0,0.0012509108931000323,0.5961937486532501,17.867313402257516,10.233257018552985,0.08919699163762079,,,,,,0.015210595855757144,,,-0.04964310408286532,0.5142053246486202
2001-05-31,2001-06-29,VEI,-0.08333351849095061,0.002019745913461782,-0.06451638165346496,-0.018181506539807546,0.08667263921883439,-0.035109733037763546,0.3324274291623123,0.3797078471992009,-0.28571412862127776,1.0,0.0,-0.0015788166336357934,0.9547460883081841,14.409089763356466,7.270215473789856,0.7989636731573548,0.08796296140948118,,0.234303665194683,0.11009632147838214,,1.8985355648535565,2.065050629027309,,-0.018181506539807546,-0.0973609617548129
2001-06-29,2001-07-31,AFG,0.0,0.0474553213256393,-0.10714268930043169,0.16666645504783073,0.14285680363886244,-0.0666668575083762,0.7353530551845621,0.840060727818921,-0.4473684969924052,0.0,1.0,0.05575508285472952,4.105410096083633,11.46471230754343,5.931162356314922,0.715457210420548,,,,,,0.7816314379279546,,,0.16666645504783073,-0.1666666804081518
2001-06-29,2001-07-31,ATEA,-0.08387097227264839,-0.03641565094700909,-0.4726027212453221,-0.5454546242204682,-0.29864252247492973,-0.3290043374552869,0.811120040393897,0.6372301884661685,-0.7647058838902675,0.0,0.0,-0.5544568958127147,1.267340343507938,16.085081667120097,7.729511378180648,1.1151134914275638,-0.294814595124627,-0.01944147062208043,-1.9457955747805564,-0.26438079835910383,-0.008504743029766598,0.2890896181760808,0.005275417922718553,,-0.5454546242204682,-0.6461187135177262
2001-06-29,2001-07-31,DNB,-0.012345835470623845,0.03510948585501546,0.08493152327019304,-0.13461518062407252,-0.07110087007033317,0.02272726306919104,0.25964791025133804,0.26425263693051126,-0.18697461810012383,1.0,0.0,-0.04817851068855494,0.7847564416313139,16.855093722607446,10.307171652657763,0.8367167635562348,0.1372930388164306,,0.07030890728100112,0.16408544061302682,,3.562021072796935,10.632777844383167,,-0.13461518062407252,0.1095890474116128
2001-06-29,2001-07-31,KOG,-0.009803764087428779,0.03765155723821052,0.11764707125625562,0.20710081061313823,0.09677426832587144,-0.10526316784780565,0.3076059877418351,0.3342655507080987,-0.25233663736780276,0.0,1.0,0.05494503416725394,0.398482473117857,13.758151074868037,7.99299048902035,0.48358710264208293,0.022570101615135868,,0.11762927840500721,0.04667225716282319,,0.9252271139063591,2.5232323232323233,,0.20710081061313823,0.0
2001-06-29,2001-07-31,MOWI,-0.010309280379131813,0.03714604094650749,0.22033897701925498,-0.08017274614606318,-0.07217385692190381,-0.012037205253231376,0.4458222400144327,0.567284656788383,-0.41265830118767455,0.0,0.0,-0.08435208859870447,0.3125039522019877,15.234130095559049,10.76164739630798,0.01385104091683241,0.012275363526882613,,0.018879826760429985,0.8862412291313816,,4.890394386644084,3.2101884275471066,,-0.08017274614606318,0.20564950627435596
2001-06-29,2001-07-31,ORK,0.005916843244632153,0.053372164570271455,0.031484603058213656,-0.03003517867254557,0.07605484978469335,0.04320980322375623,8.396830168357507,4.194918909481657,-0.8224042718406572,1.0,1.0,0.031200142647926254,0.5961075660028267,18.713581518234186,10.479687943847754,0.5010355522061184,0.09674556431393512,0.06008267489016104,0.11345928705785248,0.19309121655729425,0.03873258573524883,1.3513937966234786,2.1098342125094196,,-0.03003517867254557,0.07605484978469335
2001-06-29,2001-07-31,STB,0.06766899853644293,0.11512431986208223,0.0899218116241085,0.05969369285540593,0.23309828942302402,-0.049999845634460804,0.4391480458266003,0.3505978688943992,-0.24999996913126366,1.0,1.0,0.08231398515290822,2.035275659557849,18.454185594155653,9.823252218412437,0.5580110362643728,0.017541469621878168,,0.22596120340022696,0.031435703743980116,,1.806936461084356,2.221903840873002,,0.05969369285540593,0.03542588928927115
2001-06-29,2001-07-31,TOM,-0.17391313112664242,-0.12645780980100313,0.3186203103043239,-0.2321957066646958,0.008793714153914944,-0.1265823769186587,0.5482987144234253,0.6143343319395541,-0.3616640850792403,0.0,0.0,-0.13553625432881133,0.8625192573053904,18.163751701788648,10.097920881463045,0.10987261858956929,-0.0011456522043200505,,0.033092267487175836,-0.010427094748689393,,0.014542546574652726,-0.5414414414414415,,-0.2321957066646958,0.1517062171727832
