date,AFG,AKRBP,ATEA,BRG,DNB,ELK,EQNR,FRO,GJF,KOG,MOWI,MPCC,NHY,NOD,ORK,PROT,SALM,STB,SUBC,TEL,TOM,VAR,VEI,VEND,YAR
2002-06-07,3000.0,,115737.0,,2951546.0,,1443017.0,93005.0,,55251.0,3491.0,,14900574.0,0.0,20963225.0,,,1163427.0,72000.0,6719312.0,2532526.0,,50000.0,,
2002-06-10,0.0,,45059.0,,2069057.0,,1628468.0,39787.0,,0.0,1705.0,,8804192.0,0.0,8578225.0,,,865051.0,8700.0,3341265.0,512754.0,,412500.0,,
2002-06-11,0.0,,199587.0,,2728707.0,,4163804.0,131874.0,,210508.0,5650.0,,17019231.0,0.0,21098975.0,,,757108.0,0.0,5449786.0,1649420.0,,96175.0,,
2002-06-12,0.0,,57243.0,,2525614.0,,2175657.0,16759.0,,2302.0,3314.0,,11891169.0,0.0,14274975.0,,,602642.0,56370.0,2771319.0,1530242.0,,1694400.0,,
2002-06-13,0.0,,166230.0,,4777902.0,,3120704.0,90620.0,,34532.0,943.0,,9915547.0,0.0,18087450.0,,,2494383.0,171300.0,3823835.0,1771358.0,,37500.0,,
2002-06-14,0.0,,83043.0,,2154285.0,,2083085.0,43318.0,,0.0,2192.0,,10147650.0,0.0,32158625.0,,,1341629.0,125900.0,3517262.0,965030.0,,6550000.0,,
2002-06-17,0.0,,50517.0,,1550067.0,,1443888.0,24318.0,,0.0,4118.0,,11725923.0,0.0,8193000.0,,,843313.0,127300.0,1096897.0,976386.0,,202500.0,,
2002-06-18,2185.0,,74530.0,,1847618.0,,2084681.0,17478.0,,80575.0,1609.0,,14234073.0,0.0,11355450.0,,,512924.0,31900.0,1741418.0,3403846.0,,610600.0,,
2002-06-19,0.0,,40177.0,,2153732.0,,2897462.0,55154.0,,12040.0,735.0,,8536692.0,0.0,9517950.0,,,1026458.0,16800.0,1698622.0,3674754.0,,7885000.0,,
2002-06-20,0.0,,120127.0,,4211179.0,,1863783.0,168949.0,,69064.0,3649.0,,15409666.0,0.0,27375300.0,,,1244144.0,81583.0,4009933.0,2347446.0,,97500.0,,
2002-06-21,0.0,,180134.0,,4104790.0,,1471818.0,32404.0,,27395.0,5012.0,,11160467.0,0.0,15403750.0,,,1171291.0,123586.0,2880715.0,1467880.0,,235000.0,,
2002-06-24,3000.0,,140955.0,,3292233.0,,1413920.0,30338.0,,630789.0,2030.0,,8667842.0,0.0,17275225.0,,,1403202.0,3900.0,2499876.0,1245850.0,,90000.0,,
2002-06-25,10000.0,,187740.0,,2009692.0,,2250032.0,72095.0,,46043.0,2621.0,,11839040.0,0.0,11201750.0,,,1579590.0,19800.0,3675751.0,2159986.0,,125000.0,,
2002-06-26,0.0,,471759.0,,4209639.0,,5389367.0,223954.0,,32230.0,3657.0,,22062164.0,0.0,41279650.0,,,1787988.0,11300.0,5760089.0,4657196.0,,650000.0,,
2002-06-27,2575.0,,1254831.0,,1720765.0,,2833993.0,246411.0,,582443.0,1637.0,,23671896.0,0.0,26631700.0,,,3077623.0,408900.0,2091734.0,5459494.0,,1223000.0,,
2002-06-28,55000.0,,130661.0,,5508175.0,,10200458.0,209072.0,,71366.0,4125.0,,49108742.0,0.0,8545775.0,,,17410870.0,280700.0,4445353.0,3764602.0,,375000.0,,
2002-07-01,5000.0,,102823.0,,10300636.0,,1256867.0,131375.0,,191078.0,1305.0,,14046040.0,0.0,10255850.0,,,4269577.0,201225.0,2591980.0,2014622.0,,273275.0,,
2002-07-02,0.0,,115654.0,,4370953.0,,1848669.0,70440.0,,1155679.0,926.0,,11785090.0,46250.0,14445850.0,,,2055702.0,132900.0,1979998.0,2415710.0,,737500.0,,
2002-07-03,5000.0,,48000.0,,3101078.0,,3674570.0,103684.0,,349926.0,835.0,,15255080.0,0.0,11657425.0,,,2550601.0,70200.0,1153094.0,1436720.0,,2012200.0,,
2002-07-04,0.0,,115111.0,,4229478.0,,1192515.0,138572.0,,69870.0,391.0,,5501361.0,0.0,11415750.0,,,2262303.0,188500.0,994392.0,1051942.0,,56275.0,,
2002-07-05,0.0,,126920.0,,1276041.0,,2982289.0,90708.0,,2302.0,589.0,,11155991.0,0.0,80194875.0,,,1509772.0,188618.0,2174899.0,1278682.0,,1480500.0,,
2002-07-08,0.0,,465228.0,,998233.0,,1151250.0,39905.0,,4604.0,277.0,,4560341.0,0.0,4000300.0,,,517490.0,45500.0,1771316.0,3412006.0,,276325.0,,
2002-07-09,0.0,,310422.0,,1905618.0,,3610437.0,37116.0,,33381.0,464.0,,15303216.0,0.0,9964225.0,,,994538.0,157600.0,2454649.0,3375096.0,,580000.0,,
2002-07-10,0.0,,239761.0,,2519324.0,,1742079.0,91960.0,,0.0,271.0,,9659748.0,0.0,15791200.0,,,627356.0,224500.0,2798541.0,2633820.0,,35000.0,,
2002-07-11,0.0,,88099.0,,1631159.0,,1770989.0,64559.0,,0.0,470.0,,8496820.0,0.0,11789100.0,,,228476.0,140000.0,2254615.0,2269052.0,,0.0,,
2002-07-12,0.0,,77878.0,,3279462.0,,3068680.0,32582.0,,27625.0,1196.0,,32009152.0,0.0,15715100.0,,,618264.0,61000.0,9354561.0,8690762.0,,255000.0,,
2002-07-15,0.0,,26211.0,,569163.0,,5982355.0,58908.0,,0.0,345.0,,10241212.0,0.0,4173325.0,,,1495085.0,16100.0,537836.0,1476350.0,,0.0,,
2002-07-16,0.0,,90409.0,,665328.0,,2287690.0,259100.0,,64460.0,636.0,,16679193.0,0.0,7681050.0,,,826575.0,2000.0,2092601.0,1715956.0,,170000.0,,
2002-07-17,0.0,,109983.0,,1926771.0,,2737677.0,301175.0,,0.0,408.0,,10694033.0,0.0,19758225.0,,,628927.0,13400.0,3131220.0,2739170.0,,505000.0,,
2002-07-18,0.0,,88947.0,,1389303.0,,2792415.0,75570.0,,0.0,896.0,,11399460.0,0.0,14665100.0,,,530471.0,8600.0,4320481.0,2300526.0,,5000.0,,
2002-07-19,0.0,,91098.0,,2532348.0,,4187897.0,59708.0,,16115.0,1239.0,,17178776.0,0.0,20257900.0,,,989760.0,12000.0,3151712.0,1170650.0,,80000.0,,
2002-07-22,2500.0,,80807.0,,1359129.0,,2143733.0,57819.0,,11510.0,755.0,,13620964.0,0.0,15052275.0,,,2267639.0,58900.0,2387567.0,2007834.0,,75000.0,,
2002-07-23,0.0,,113966.0,,2910541.0,,1267418.0,40758.0,,0.0,2878.0,,15063462.0,0.0,14610975.0,,,1790141.0,23800.0,2508442.0,4017266.0,,160000.0,,
2002-07-24,1000.0,,206854.0,,2551244.0,,1170774.0,58939.0,,4604.0,1648.0,,23993511.0,0.0,26873725.0,,,3137520.0,2000.0,3653026.0,2642458.0,,250000.0,,
2002-07-25,0.0,,117609.0,,2444815.0,,3804181.0,129096.0,,9208.0,2660.0,,23880617.0,0.0,26408200.0,,,2713650.0,13900.0,2765898.0,2147414.0,,115000.0,,
2002-07-26,0.0,,69882.0,,4013372.0,,3220383.0,45895.0,,0.0,1543.0,,15971408.0,0.0,17118000.0,,,1463119.0,3100.0,2271765.0,2062022.0,,390000.0,,
2002-07-29,0.0,,66348.0,,2515771.0,,1520118.0,15143.0,,0.0,3734.0,,24690135.0,0.0,18525075.0,,,1983741.0,1900.0,1438180.0,1129720.0,,15000.0,,
2002-07-30,14000.0,,115563.0,,3719786.0,,1404267.0,94822.0,,0.0,1574.0,,20142590.0,0.0,15283725.0,,,3681975.0,1300.0,1681401.0,1114908.0,,0.0,,
2002-07-31,1525.0,,75017.0,,2521482.0,,4182978.0,64047.0,,232517.0,918.0,,21622379.0,0.0,16434400.0,,,2877792.0,114250.0,1321029.0,2298254.0,,0.0,,
2002-08-01,0.0,,44815.0,,3159530.0,,2659167.0,58993.0,,375250.0,1526.0,,13673669.0,0.0,17392475.0,,,1525818.0,58001.0,993317.0,1753560.0,,5000.0,,
2002-08-02,0.0,,38197.0,,1830273.0,,1965568.0,68860.0,,0.0,2539.0,,10500930.0,0.0,8851775.0,,,13944445.0,100.0,397943.0,381748.0,,0.0,,
2002-08-05,0.0,,51100.0,,1221102.0,,2436154.0,35122.0,,2302.0,2115.0,,11414317.0,0.0,7306675.0,,,448584.0,0.0,588683.0,468366.0,,20000.0,,
2002-08-06,0.0,,90966.0,,2227351.0,,5476330.0,100682.0,,16115.0,2940.0,,29051820.0,0.0,7978075.0,,,1166733.0,0.0,1446474.0,1219266.0,,10000.0,,
2002-08-07,0.0,,109514.0,,3414634.0,,2145409.0,56724.0,,142733.0,4699.0,,42099994.0,0.0,14154225.0,,,661212.0,100.0,1179893.0,2133660.0,,0.0,,
2002-08-08,1000.0,,76373.0,,2678343.0,,3545111.0,68572.0,,23021.0,3029.0,,22262955.0,0.0,5169500.0,,,1563528.0,0.0,1529825.0,7861096.0,,25000.0,,
2002-08-09,0.0,,42188.0,,2404178.0,,1217082.0,123630.0,,14687.0,8970.0,,12985198.0,0.0,86405425.0,,,1441446.0,500.0,1316865.0,2427564.0,,269225.0,,
2002-08-12,0.0,,116513.0,,1420775.0,,1590610.0,122496.0,,23021.0,15751.0,,14753992.0,0.0,10638975.0,,,974836.0,0.0,818457.0,746200.0,,5000.0,,
2002-08-13,10000.0,,65408.0,,1199894.0,,1162759.0,87318.0,,0.0,7464.0,,10333659.0,0.0,25941775.0,,,3031134.0,500.0,988039.0,634238.0,,250000.0,,
2002-08-14,0.0,,39542.0,,1365840.0,,988502.0,84488.0,,225610.0,12236.0,,9644018.0,0.0,17129000.0,,,2762518.0,1200.0,1463191.0,1265816.0,,0.0,,
2002-08-15,0.0,,210994.0,,2737379.0,,2358334.0,121044.0,,2302.0,7128.0,,21874910.0,0.0,11916000.0,,,1622526.0,25800.0,2859920.0,1370280.0,,0.0,,
2002-08-16,3000.0,,322464.0,,2473856.0,,1327358.0,84594.0,,27625.0,4991.0,,20372872.0,0.0,9754050.0,,,2109769.0,28000.0,2982149.0,450464.0,,105000.0,,
2002-08-19,0.0,,105041.0,,684537.0,,1898826.0,74118.0,,227912.0,4826.0,,11861994.0,0.0,10424775.0,,,2249053.0,21000.0,1953508.0,898100.0,,131325.0,,
2002-08-20,0.0,,131872.0,,1595435.0,,2387743.0,59488.0,,48345.0,14188.0,,17605691.0,0.0,7155750.0,,,1924559.0,29900.0,1982928.0,2249818.0,,605000.0,,
2002-08-21,2500.0,,80123.0,,1486321.0,,2104000.0,54406.0,,52949.0,8432.0,,23429783.0,17500.0,225696250.0,,,2135226.0,50300.0,3383740.0,1526600.0,,305000.0,,
2002-08-22,0.0,,2045627.0,,3236836.0,,4417091.0,63954.0,,1098125.0,5523.0,,13641504.0,0.0,48326675.0,,,5100864.0,50000.0,3210491.0,2264810.0,,65000.0,,
2002-08-23,10600.0,,1005689.0,,2999434.0,,2757473.0,157427.0,,934097.0,4321.0,,26970529.0,0.0,8787775.0,,,1155508.0,90000.0,3692586.0,928112.0,,95000.0,,
2002-08-26,5000.0,,359728.0,,637506.0,,593925.0,105947.0,,0.0,4527.0,,7502871.0,0.0,8380550.0,,,506641.0,0.0,1886515.0,921730.0,,7500.0,,
2002-08-27,25000.0,,220792.0,,1419437.0,,2866102.0,152231.0,,0.0,6628.0,,14233980.0,0.0,6638400.0,,,407456.0,0.0,2500356.0,673274.0,,360000.0,,
2002-08-28,0.0,,170575.0,,1496309.0,,1672967.0,190337.0,,27832.0,2279.0,,16991022.0,0.0,16706900.0,,,1135171.0,0.0,1968901.0,1730870.0,,561300.0,,
2002-08-29,0.0,,232424.0,,1815217.0,,4266317.0,137204.0,,1012946.0,2698.0,,23028107.0,0.0,42551600.0,,,788443.0,1006.0,1688200.0,1414754.0,,880000.0,,
2002-08-30,0.0,,151372.0,,1490312.0,,3739790.0,88484.0,,69064.0,10383.0,,17645043.0,0.0,19942450.0,,,555102.0,3400.0,2450115.0,17867426.0,,549025.0,,
2002-09-02,0.0,,44567.0,,1712155.0,,2583601.0,42713.0,,32230.0,3337.0,,20617789.0,0.0,8659375.0,,,520900.0,0.0,1099151.0,4276978.0,,30000.0,,
2002-09-03,0.0,,100046.0,,2236862.0,,2021717.0,77982.0,,25323.0,7871.0,,11479353.0,205000.0,7896650.0,,,717302.0,0.0,2737057.0,3471804.0,,681750.0,,
2002-09-04,0.0,,178845.0,,1940417.0,,3160019.0,244417.0,,0.0,17666.0,,15768778.0,1750000.0,8663550.0,,,887148.0,28394.0,3082418.0,2423744.0,,100000.0,,
2002-09-05,0.0,,129716.0,,1709116.0,,3080604.0,170302.0,,246330.0,10795.0,,14287781.0,1125000.0,13635500.0,,,2220453.0,6000.0,2555094.0,5877940.0,,100000.0,,
2002-09-06,2000.0,,380021.0,,2431698.0,,3596433.0,214808.0,,110503.0,10665.0,,16125604.0,0.0,24905475.0,,,2354643.0,2600.0,2979891.0,4761074.0,,690000.0,,
2002-09-09,0.0,,348300.0,,1122510.0,,3159295.0,70272.0,,0.0,8179.0,,16558072.0,0.0,10493650.0,,,565750.0,73400.0,1025685.0,3594374.0,,0.0,,
2002-09-10,0.0,,85024.0,,2558555.0,,1340221.0,29596.0,,115107.0,2369.0,,14698204.0,0.0,4346950.0,,,797642.0,51100.0,2522074.0,6099284.0,,130000.0,,
2002-09-11,0.0,,436335.0,,3265785.0,,3160678.0,101097.0,,11510.0,3508.0,,20088065.0,0.0,19709650.0,,,470463.0,266600.0,3971069.0,6861368.0,,525000.0,,
2002-09-12,0.0,,266966.0,,1920099.0,,3312290.0,100387.0,,0.0,7960.0,,21034211.0,0.0,10080700.0,,,304337.0,400.0,2608831.0,4788186.0,,82500.0,,
2002-09-13,0.0,,195537.0,,5896945.0,,1859668.0,76499.0,,1174096.0,5722.0,,12897820.0,0.0,12024175.0,,,687525.0,50000.0,2660194.0,3573778.0,,310000.0,,
2002-09-16,0.0,,315848.0,,2294496.0,,1216940.0,64479.0,,36834.0,2253.0,,14087324.0,0.0,12231700.0,,,866847.0,35200.0,2261584.0,1820160.0,,10000.0,,
2002-09-17,0.0,,355909.0,,2603651.0,,1339729.0,100232.0,,2302.0,16725.0,,14458524.0,0.0,7012550.0,,,859541.0,10200.0,2548900.0,2284634.0,,20000.0,,
2002-09-18,0.0,,175880.0,,3747181.0,,1402602.0,45402.0,,2302.0,11464.0,,15530732.0,66250.0,20395075.0,,,810275.0,3200.0,2585080.0,2491486.0,,487500.0,,
2002-09-19,0.0,,330241.0,,4289771.0,,3406375.0,121187.0,,23021.0,2455.0,,36570794.0,0.0,25394000.0,,,1243759.0,26497.0,4089858.0,2287270.0,,35075.0,,
2002-09-20,0.0,,265535.0,,5179227.0,,2104673.0,202972.0,,22261.0,16491.0,,27310252.0,0.0,13093275.0,,,1024429.0,61100.0,3768218.0,2223324.0,,0.0,,
2002-09-23,0.0,,102851.0,,2766010.0,,2587744.0,172447.0,,2302.0,2606.0,,24242235.0,0.0,19931475.0,,,1457765.0,1200.0,2080251.0,7326348.0,,50000.0,,
2002-09-24,0.0,,142059.0,,4361154.0,,2065924.0,190850.0,,23021.0,2714.0,,21545513.0,1088750.0,25307125.0,,,3337195.0,1070.0,3487672.0,4137974.0,,150000.0,,
2002-09-25,0.0,,240243.0,,2789933.0,,4068433.0,280207.0,,600907.0,3179.0,,22876102.0,0.0,27758325.0,,,1902928.0,3200.0,2617338.0,2534284.0,,845500.0,,
2002-09-26,0.0,,273145.0,,2554696.0,,3714150.0,276807.0,,1275391.0,2679.0,,24001998.0,110000.0,24513650.0,,,2077603.0,44000.0,5135612.0,3527836.0,,785000.0,,
2002-09-27,0.0,,144660.0,,2404519.0,,4588944.0,245804.0,,71366.0,3344.0,,37570982.0,150000.0,37623425.0,,,2590018.0,25400.0,2908551.0,5240466.0,,555000.0,,
2002-09-30,1750.0,,92580.0,,2835128.0,,2399969.0,59575.0,,92086.0,3017.0,,24272432.0,0.0,21160500.0,,,3748028.0,31800.0,1826634.0,1087300.0,,366300.0,,
2002-10-01,0.0,,61047.0,,2021430.0,,4247557.0,139055.0,,0.0,7746.0,,42903495.0,0.0,26481000.0,,,1515923.0,95000.0,2002502.0,1532206.0,,597500.0,,
2002-10-02,0.0,,136073.0,,828018.0,,7772589.0,194359.0,,139280.0,17460.0,,35408330.0,0.0,309820625.0,,,1561752.0,104500.0,2899503.0,1477938.0,,155000.0,,
2002-10-03,0.0,,68159.0,,1239598.0,,2258816.0,133235.0,,17266.0,12870.0,,25042635.0,0.0,80961500.0,,,829484.0,73400.0,2974165.0,3285698.0,,122500.0,,
2002-10-04,0.0,,63314.0,,2595398.0,,3280902.0,202738.0,,46043.0,10661.0,,23926098.0,0.0,10749625.0,,,832152.0,22200.0,1722931.0,4630170.0,,0.0,,
2002-10-07,54000.0,,92075.0,,2134864.0,,1955273.0,192874.0,,14779.0,6835.0,,15993452.0,650000.0,19544325.0,,,904698.0,39500.0,2354721.0,1736242.0,,35000.0,,
2002-10-08,0.0,,192746.0,,964577.0,,3644702.0,337244.0,,103734.0,3712.0,,15511808.0,90000.0,19834700.0,,,2259623.0,37000.0,2292916.0,1685652.0,,308500.0,,
2002-10-09,0.0,,167696.0,,1623738.0,,3650119.0,647464.0,,11510.0,1977.0,,14739897.0,150000.0,25761525.0,,,2169211.0,225000.0,2754511.0,1244402.0,,68075.0,,
2002-10-10,0.0,,99484.0,,3004152.0,,1816211.0,564104.0,,12017.0,1693.0,,11356932.0,0.0,16092725.0,,,1280977.0,56920.0,1065587.0,2343052.0,,2771450.0,,
2002-10-11,0.0,,541249.0,,2258979.0,,1475662.0,272172.0,,817263.0,7133.0,,18532449.0,0.0,18453400.0,,,1451057.0,44000.0,1626107.0,3469526.0,,482500.0,,
2002-10-14,0.0,,625507.0,,1293043.0,,1534887.0,295138.0,,0.0,3625.0,,11554362.0,0.0,9298025.0,,,2736803.0,177000.0,1430937.0,3214408.0,,1115000.0,,
2002-10-15,0.0,,712090.0,,2129451.0,,3553521.0,473692.0,,307267.0,2905.0,,61351371.0,10000.0,29567750.0,,,3488461.0,186550.0,2915599.0,5548320.0,,850000.0,,
2002-10-16,0.0,,571693.0,,2767781.0,,3824593.0,640168.0,,334203.0,2392.0,,36565315.0,5000.0,16891500.0,,,845982.0,216900.0,1844808.0,4435444.0,,275000.0,,
2002-10-17,0.0,,867782.0,,3486741.0,,3199730.0,621017.0,,35222.0,3940.0,,24148042.0,0.0,30969675.0,,,1385426.0,179220.0,2726139.0,4844888.0,,5817500.0,,
2002-10-18,0.0,,1042531.0,,2207429.0,,3224855.0,353840.0,,9208.0,6738.0,,48414254.0,130000.0,49733650.0,,,685366.0,68780.0,4279317.0,2303994.0,,185000.0,,
2002-10-21,1000.0,,570050.0,,1916962.0,,2095221.0,294385.0,,23021.0,1554.0,,39040613.0,0.0,22915300.0,,,811232.0,24400.0,1508782.0,2590438.0,,97500.0,,
2002-10-22,0.0,,608230.0,,1635572.0,,9362720.0,375123.0,,81496.0,1837.0,,47385614.0,5000.0,8476150.0,,,653824.0,246900.0,1720842.0,1669100.0,,122500.0,,
2002-10-23,0.0,,726663.0,,1778347.0,,2946061.0,163676.0,,0.0,2149.0,,17747259.0,10000.0,7899625.0,,,732251.0,87953.0,1177368.0,1228400.0,,28253700.0,,
2002-10-24,0.0,,923457.0,,2221385.0,,4089217.0,473624.0,,112805.0,2639.0,,29506982.0,0.0,10204025.0,,,2142966.0,138000.0,2133023.0,4643820.0,,6211750.0,,
2002-10-25,0.0,,431675.0,,894688.0,,2089176.0,156499.0,,2302.0,1731.0,,16136264.0,0.0,10234125.0,,,847027.0,144800.0,1245102.0,4924370.0,,225000.0,,
2002-10-28,0.0,,335295.0,,1870084.0,,1228996.0,179988.0,,56724.0,1184.0,,11974126.0,0.0,3459200.0,,,1087382.0,100200.0,2108846.0,2153876.0,,50000.0,,
2002-10-29,0.0,,199752.0,,1306957.0,,4953049.0,298541.0,,46043.0,3145.0,,12271656.0,0.0,9733325.0,,,550616.0,41100.0,2881683.0,1062724.0,,3375000.0,,
2002-10-30,0.0,,265417.0,,2155521.0,,1647964.0,372487.0,,191078.0,3268.0,,13063457.0,0.0,13711625.0,,,122258.0,47400.0,3119556.0,1286220.0,,390000.0,,
2002-10-31,0.0,,710637.0,,10191880.0,,2184068.0,336227.0,,11510.0,3039.0,,11878355.0,0.0,26189625.0,,,1286823.0,209600.0,11091096.0,4130410.0,,200000.0,,
2002-11-01,0.0,,272126.0,,1388999.0,,3040018.0,132664.0,,6906.0,5255.0,,6105556.0,0.0,13604750.0,,,621379.0,86400.0,1158487.0,4300830.0,,305000.0,,
2002-11-04,0.0,,976706.0,,3090893.0,,5776902.0,166907.0,,79424.0,5816.0,,32037213.0,542500.0,23556125.0,,,1560461.0,117600.0,3090702.0,2185588.0,,380000.0,,
2002-11-05,0.0,,592963.0,,3030792.0,,1815246.0,156004.0,,41484.0,8191.0,,10345359.0,95000.0,14219425.0,,,575121.0,96600.0,3380756.0,2450000.0,,30000.0,,
2002-11-06,0.0,,1484319.0,,1337228.0,,2378937.0,519651.0,,1414072.0,6062.0,,16312988.0,0.0,36353700.0,,,1036695.0,155200.0,2714391.0,1724112.0,,0.0,,
2002-11-07,0.0,,1032168.0,,2005203.0,,2868336.0,395604.0,,955599.0,6223.0,,18729285.0,0.0,55226625.0,,,1015373.0,63600.0,2106743.0,2068686.0,,3055000.0,,
2002-11-08,0.0,,470710.0,,1250563.0,,1951060.0,374660.0,,4604.0,4644.0,,17449804.0,0.0,38780575.0,,,546282.0,34200.0,4800104.0,6703370.0,,4650000.0,,
2002-11-11,0.0,,396604.0,,788738.0,,2220982.0,141255.0,,0.0,4904.0,,13587183.0,0.0,14633350.0,,,288396.0,37800.0,2314996.0,3599980.0,,0.0,,
2002-11-12,0.0,,525187.0,,2125167.0,,3054768.0,497829.0,,776515.0,10961.0,,14149036.0,0.0,17735850.0,,,613883.0,89200.0,4349965.0,2397122.0,,897500.0,,
2002-11-13,0.0,,178790.0,,3241912.0,,2263406.0,561422.0,,433955.0,4175.0,,12571116.0,0.0,15178950.0,,,2758409.0,165635.0,3240315.0,2745840.0,,920500.0,,
2002-11-14,0.0,,416016.0,,2029245.0,,2060085.0,837413.0,,0.0,15860.0,,14719543.0,0.0,9461800.0,,,1548598.0,101400.0,3414494.0,3461128.0,,724825.0,,
2002-11-15,0.0,,428022.0,,5054207.0,,1868880.0,583278.0,,46043.0,18366.0,,14763129.0,10000.0,17064550.0,,,1675827.0,248965.0,2895954.0,4736106.0,,0.0,,
2002-11-18,0.0,,310881.0,,1966732.0,,2625875.0,738186.0,,0.0,23110.0,,11820766.0,30000.0,17176125.0,,,2074697.0,60500.0,2745943.0,3264546.0,,155000.0,,
2002-11-19,214000.0,,134113.0,,1124960.0,,2008192.0,610885.0,,117847.0,17533.0,,10628718.0,0.0,6327425.0,,,1512174.0,40000.0,1283220.0,1557694.0,,300000.0,,
2002-11-20,0.0,,479613.0,,616333.0,,818905.0,1031051.0,,417794.0,28832.0,,9324668.0,0.0,9028100.0,,,2576314.0,96500.0,1279533.0,1283700.0,,927500.0,,
2002-11-21,0.0,,372463.0,,2197660.0,,1756150.0,816365.0,,0.0,16351.0,,29605390.0,0.0,16560625.0,,,1687677.0,125600.0,2482033.0,2252112.0,,25000.0,,
2002-11-22,0.0,,565194.0,,2888643.0,,1694077.0,636733.0,,188569.0,8333.0,,27552996.0,0.0,18137150.0,,,1264295.0,447400.0,5097184.0,5273240.0,,12500.0,,
2002-11-25,0.0,,310791.0,,1788872.0,,830284.0,183892.0,,34532.0,5912.0,,14478526.0,0.0,4788575.0,,,307772.0,330635.0,3848741.0,2157078.0,,25000.0,,
2002-11-26,0.0,,303528.0,,2104733.0,,8144739.0,533995.0,,923162.0,4198.0,,23758883.0,65000.0,4119275.0,,,1028581.0,160024.0,1743241.0,4735612.0,,85000.0,,
2002-11-27,0.0,,547290.0,,1686316.0,,3066419.0,306492.0,,23021.0,9710.0,,17609387.0,0.0,10306575.0,,,429193.0,442300.0,2512894.0,3937060.0,,95000.0,,
2002-11-28,1000.0,,1357106.0,,2518477.0,,3734504.0,232221.0,,23205.0,12750.0,,39427191.0,512500.0,74612400.0,,,800753.0,1212600.0,2913248.0,7750454.0,,10000.0,,
2002-11-29,0.0,,2528076.0,,9358730.0,,1433430.0,463661.0,,71366.0,25381.0,,22625131.0,3487500.0,21707325.0,,,4051306.0,1391487.0,10585055.0,7018738.0,,455000.0,,
2002-12-02,0.0,,1663784.0,,2124799.0,,2953320.0,452524.0,,294306.0,14009.0,,51902090.0,250000.0,24503275.0,,,1370746.0,1527400.0,3104627.0,6931240.0,,1430750.0,,
2002-12-03,0.0,,1100035.0,,2061583.0,,2239837.0,329225.0,,66762.0,6794.0,,27238882.0,12500.0,13687875.0,,,616621.0,481650.0,2474908.0,2181482.0,,4615000.0,,
2002-12-04,0.0,,1077711.0,,2761321.0,,5751924.0,395347.0,,2302.0,2307.0,,51126019.0,0.0,11957725.0,,,1122656.0,208670.0,4522515.0,3013044.0,,61250.0,,
2002-12-05,0.0,,396892.0,,715926.0,,3948495.0,594568.0,,0.0,2766.0,,43539576.0,0.0,13475975.0,,,520181.0,75200.0,1760406.0,10952042.0,,0.0,,
2002-12-06,0.0,,575056.0,,2050270.0,,1369429.0,593620.0,,0.0,2960.0,,11640347.0,0.0,14420100.0,,,1615039.0,13000.0,1690004.0,6059884.0,,312875.0,,
2002-12-09,0.0,,237520.0,,972067.0,,1695330.0,361362.0,,421293.0,1277.0,,18341760.0,125000.0,9551875.0,,,442568.0,296226.0,1228616.0,2373726.0,,800000.0,,
2002-12-10,0.0,,1126651.0,,1232128.0,,1465524.0,542138.0,,181593.0,16522.0,,20894890.0,15000.0,9970025.0,,,90567.0,186300.0,2620545.0,1506862.0,,5000.0,,
2002-12-11,14750.0,,536888.0,,1768491.0,,2240527.0,411329.0,,38077.0,22117.0,,46604101.0,0.0,16239950.0,,,873163.0,285800.0,2829651.0,3961800.0,,117500.0,,
2002-12-12,6000.0,,283857.0,,2302575.0,,8548609.0,484956.0,,6906.0,16625.0,,22249751.0,412500.0,8480325.0,,,204198.0,250600.0,3822723.0,2287532.0,,50000.0,,
2002-12-13,12200.0,,222777.0,,2049905.0,,3105230.0,635417.0,,75970.0,50236.0,,15531661.0,12500.0,3235475.0,,,184992.0,378000.0,1491825.0,5227010.0,,92500.0,,
2002-12-16,5000.0,,258313.0,,1564888.0,,1889966.0,278661.0,,99959.0,10427.0,,8902545.0,0.0,5602500.0,,,178630.0,97380.0,1621216.0,2984646.0,,76250.0,,
2002-12-17,73000.0,,343435.0,,1322720.0,,3417942.0,396021.0,,445466.0,14222.0,,16547077.0,0.0,7983775.0,,,633481.0,143200.0,2370746.0,4088306.0,,100000.0,,
2002-12-18,0.0,,323124.0,,2071808.0,,5716428.0,375130.0,,66762.0,11792.0,,21456854.0,0.0,4598775.0,,,536679.0,135000.0,1406713.0,6578608.0,,125000.0,,
2002-12-19,0.0,,567746.0,,3986538.0,,2565677.0,406319.0,,29513.0,12259.0,,28070482.0,2290000.0,33488825.0,,,686426.0,571700.0,2419661.0,4472564.0,,1443750.0,,
2002-12-20,13000.0,,807040.0,,3563486.0,,5689895.0,205717.0,,333811.0,13736.0,,64260938.0,137500.0,18481000.0,,,737376.0,302200.0,3359099.0,5176106.0,,16967500.0,,
2002-12-23,0.0,,311029.0,,814572.0,,1032539.0,78304.0,,764313.0,17784.0,,16255491.0,100000.0,9007700.0,,,273715.0,129700.0,1832846.0,1910552.0,,5222500.0,,
2002-12-24,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,
2002-12-25,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,
