date,factor_score_strategy,factor_score_equal_weight_benchmark,hist_gradient_boosting_strategy,hist_gradient_boosting_equal_weight_benchmark,momentum_12_1_strategy,momentum_12_1_equal_weight_benchmark,random_forest_strategy,random_forest_equal_weight_benchmark,ridge_strategy,ridge_equal_weight_benchmark
2001-05-29,0.9731454216017164,1.3185403672897469,,,0.9829157108369221,1.3185403672897469,,,,
2001-05-30,0.9731454216017164,1.3159459896683223,,,0.9829157108369221,1.3159459896683223,,,,
2001-05-31,0.9731454216017164,1.3103478771924446,,,0.9829157108369221,1.3103478771924446,,,,
2001-06-01,0.9818439867627404,1.3196331178753693,,,1.0026439975269013,1.3196331178753693,,,,
2001-06-04,0.9818439867627404,1.3196331178753693,,,1.0026439975269013,1.3196331178753693,,,,
2001-06-05,0.9818439867627404,1.3195570386797024,,,1.0026439975269013,1.3195570386797024,,,,
2001-06-06,0.9818439867627404,1.3203087697874478,,,1.0026439975269013,1.3203087697874478,,,,
2001-06-07,0.9818439867627404,1.3065536138044909,,,1.0026439975269013,1.3065536138044909,,,,
2001-06-08,0.9818439867627404,1.3076736906923798,,,1.0026439975269013,1.3076736906923798,,,,
2001-06-11,0.9818439867627404,1.2840396010879687,,,1.0026439975269013,1.2840396010879687,,,,
2001-06-12,0.9818439867627404,1.2600634886264466,,,1.0026439975269013,1.2600634886264466,,,,
2001-06-13,0.9818439867627404,1.2892498352296002,,,1.0026439975269013,1.2892498352296002,,,,
2001-06-14,0.9818439867627404,1.265759501264015,,,1.0026439975269013,1.265759501264015,,,,
2001-06-15,0.9818439867627404,1.2655914727859547,,,1.0026439975269013,1.2655914727859547,,,,
2001-06-18,0.9818439867627404,1.2576443792730951,,,1.0026439975269013,1.2576443792730951,,,,
2001-06-19,0.9818439867627404,1.254108440458971,,,1.0026439975269013,1.254108440458971,,,,
2001-06-20,0.9818439867627404,1.2532415208376648,,,1.0026439975269013,1.2532415208376648,,,,
2001-06-21,0.9818439867627404,1.243623581468604,,,1.0026439975269013,1.243623581468604,,,,
2001-06-22,0.9818439867627404,1.2210837740508695,,,1.0026439975269013,1.2210837740508695,,,,
2001-06-25,0.9818439867627404,1.2272790768399344,,,1.0026439975269013,1.2272790768399344,,,,
2001-06-26,0.9818439867627404,1.2081637400182577,,,1.0026439975269013,1.2081637400182577,,,,
2001-06-27,0.9818439867627404,1.201806256131134,,,1.0026439975269013,1.201806256131134,,,,
2001-06-28,0.9818439867627404,1.2028959124530414,,,1.0026439975269013,1.2028959124530414,,,,
2001-06-29,0.9818439867627404,1.2026952282797123,,,1.0018418823288797,1.2026952282797123,,,,
2001-07-02,1.001250319011208,1.2132695204585988,,,1.0156133904693967,1.2132695204585988,,,,
2001-07-03,1.001250319011208,1.210574525207015,,,1.0156133904693967,1.210574525207015,,,,
2001-07-04,1.001250319011208,1.2189393533550752,,,1.0156133904693967,1.2189393533550752,,,,
2001-07-05,1.001250319011208,1.211409140565389,,,1.0156133904693967,1.211409140565389,,,,
2001-07-06,1.001250319011208,1.2082215478148024,,,1.0156133904693967,1.2082215478148024,,,,
2001-07-09,1.001250319011208,1.2005271499545997,,,1.0156133904693967,1.2005271499545997,,,,
2001-07-10,1.001250319011208,1.171442316858823,,,1.0156133904693967,1.171442316858823,,,,
2001-07-11,1.001250319011208,1.1701691529810705,,,1.0156133904693967,1.1701691529810705,,,,
2001-07-12,1.001250319011208,1.187548796333444,,,1.0156133904693967,1.187548796333444,,,,
2001-07-13,1.001250319011208,1.187548796333444,,,1.0156133904693967,1.187548796333444,,,,
2001-07-16,1.001250319011208,1.1490132514047728,,,1.0156133904693967,1.1490132514047728,,,,
2001-07-17,1.001250319011208,1.14092435808692,,,1.0156133904693967,1.14092435808692,,,,
2001-07-18,1.001250319011208,1.1464353764592434,,,1.0156133904693967,1.1464353764592434,,,,
2001-07-19,1.001250319011208,1.1591316740669344,,,1.0156133904693967,1.1591316740669344,,,,
2001-07-20,1.001250319011208,1.1504954994825922,,,1.0156133904693967,1.1504954994825922,,,,
2001-07-23,1.001250319011208,1.1564400241292219,,,1.0156133904693967,1.1564400241292219,,,,
2001-07-24,1.001250319011208,1.134505840926647,,,1.0156133904693967,1.134505840926647,,,,
2001-07-25,1.001250319011208,1.1205618918006108,,,1.0156133904693967,1.1205618918006108,,,,
2001-07-26,1.001250319011208,1.1273553769009304,,,1.0156133904693967,1.1273553769009304,,,,
2001-07-27,1.001250319011208,1.1489957897104877,,,1.0156133904693967,1.1489957897104877,,,,
2001-07-30,1.001250319011208,1.1596231246332216,,,1.0156133904693967,1.1596231246332216,,,,
2001-07-31,1.001250319011208,1.153145171294191,,,1.0139884090446456,1.153145171294191,,,,
2001-08-01,1.0359250954683719,1.15928220016041,,,1.0162645815954832,1.15928220016041,,,,
2001-08-02,1.0359250954683719,1.1725961703929164,,,1.0162645815954832,1.1725961703929164,,,,
2001-08-03,1.0359250954683719,1.1662142731785223,,,1.0162645815954832,1.1662142731785223,,,,
2001-08-06,1.0359250954683719,1.1686318429860527,,,1.0162645815954832,1.1686318429860527,,,,
2001-08-07,1.0359250954683719,1.1656593713898473,,,1.0162645815954832,1.1656593713898473,,,,
2001-08-08,1.0359250954683719,1.1702843463476973,,,1.0162645815954832,1.1702843463476973,,,,
2001-08-09,1.0359250954683719,1.153681281304886,,,1.0162645815954832,1.153681281304886,,,,
2001-08-10,1.0359250954683719,1.1573785705297377,,,1.0162645815954832,1.1573785705297377,,,,
2001-08-13,1.0359250954683719,1.1577250652600206,,,1.0162645815954832,1.1577250652600206,,,,
2001-08-14,1.0359250954683719,1.1489910948737438,,,1.0162645815954832,1.1489910948737438,,,,
2001-08-15,1.0359250954683719,1.1469400652581767,,,1.0162645815954832,1.1469400652581767,,,,
2001-08-16,1.0359250954683719,1.1484080286412313,,,1.0162645815954832,1.1484080286412313,,,,
2001-08-17,1.0359250954683719,1.1230859661756007,,,1.0162645815954832,1.1230859661756007,,,,
2001-08-20,1.0359250954683719,1.1036493131016822,,,1.0162645815954832,1.1036493131016822,,,,
2001-08-21,1.0359250954683719,1.1064630948309535,,,1.0162645815954832,1.1064630948309535,,,,
2001-08-22,1.0359250954683719,1.1089390644114403,,,1.0162645815954832,1.1089390644114403,,,,
2001-08-23,1.0359250954683719,1.109717770822563,,,1.0162645815954832,1.109717770822563,,,,
2001-08-24,1.0359250954683719,1.1165434389517104,,,1.0162645815954832,1.1165434389517104,,,,
2001-08-27,1.0359250954683719,1.1161154232393322,,,1.0162645815954832,1.1161154232393322,,,,
2001-08-28,1.0359250954683719,1.103696842072425,,,1.0162645815954832,1.103696842072425,,,,
2001-08-29,1.0359250954683719,1.0923828152491795,,,1.0162645815954832,1.0923828152491795,,,,
2001-08-30,1.0359250954683719,1.0916038403338726,,,1.0162645815954832,1.0916038403338726,,,,
2001-08-31,1.0359250954683719,1.0882341128187165,,,1.0146385582649302,1.0882341128187165,,,,
2001-09-03,1.0496588991257096,1.0810286838379122,,,1.0122264637293943,1.0810286838379122,,,,
2001-09-04,1.0496588991257096,1.102775306556667,,,1.0122264637293943,1.102775306556667,,,,
2001-09-05,1.0496588991257096,1.1040904732839403,,,1.0122264637293943,1.1040904732839403,,,,
2001-09-06,1.0496588991257096,1.0950327429690498,,,1.0122264637293943,1.0950327429690498,,,,
2001-09-07,1.0496588991257096,1.0887388646492064,,,1.0122264637293943,1.0887388646492064,,,,
2001-09-10,1.0496588991257096,1.057605888331561,,,1.0122264637293943,1.057605888331561,,,,
2001-09-11,1.0496588991257096,1.0712058382283471,,,1.0122264637293943,1.0712058382283471,,,,
2001-09-12,1.0496588991257096,1.0051748094604793,,,1.0122264637293943,1.0051748094604793,,,,
2001-09-13,1.0496588991257096,1.0101751510843244,,,1.0122264637293943,1.0101751510843244,,,,
2001-09-14,1.0496588991257096,1.0144067401033736,,,1.0122264637293943,1.0144067401033736,,,,
2001-09-17,1.0496588991257096,1.0077247348881841,,,1.0122264637293943,1.0077247348881841,,,,
2001-09-18,1.0496588991257096,0.991933520562953,,,1.0122264637293943,0.991933520562953,,,,
2001-09-19,1.0496588991257096,0.9728132064461389,,,1.0122264637293943,0.9728132064461389,,,,
2001-09-20,1.0496588991257096,0.9415628360237872,,,1.0122264637293943,0.9415628360237872,,,,
2001-09-21,1.0496588991257096,0.8675520134400384,,,1.0122264637293943,0.8675520134400384,,,,
2001-09-24,1.0496588991257096,0.9151057707763061,,,1.0122264637293943,0.9151057707763061,,,,
2001-09-25,1.0496588991257096,0.9227649875268444,,,1.0122264637293943,0.9227649875268444,,,,
2001-09-26,1.0496588991257096,0.9157051446299519,,,1.0122264637293943,0.9157051446299519,,,,
2001-09-27,1.0496588991257096,0.9183505666689867,,,1.0122264637293943,0.9183505666689867,,,,
2001-09-28,1.0482593539268754,0.9183505666689867,,,1.0114166825584108,0.9183505666689867,,,,
2001-10-01,1.0824416210480945,0.9091259894681529,,,0.9572139821203383,0.9091259894681529,,,,
2001-10-02,1.0824416210480945,0.9142120123822511,,,0.9572139821203383,0.9142120123822511,,,,
2001-10-03,1.0824416210480945,0.8942887628905929,,,0.9572139821203383,0.8942887628905929,,,,
2001-10-04,1.0824416210480945,0.9044529316807586,,,0.9572139821203383,0.9044529316807586,,,,
2001-10-05,1.0824416210480945,0.889312827158609,,,0.9572139821203383,0.889312827158609,,,,
2001-10-08,1.0824416210480945,0.8789061694550117,,,0.9572139821203383,0.8789061694550117,,,,
2001-10-09,1.0824416210480945,0.8679692174402875,,,0.9572139821203383,0.8679692174402875,,,,
2001-10-10,1.0824416210480945,0.8793747266748332,,,0.9572139821203383,0.8793747266748332,,,,
2001-10-11,1.0824416210480945,0.8999619036510609,,,0.9572139821203383,0.8999619036510609,,,,
2001-10-12,1.0824416210480945,0.9040061971487852,,,0.9572139821203383,0.9040061971487852,,,,
2001-10-15,1.0824416210480945,0.8865264777723668,,,0.9572139821203383,0.8865264777723668,,,,
2001-10-16,1.0824416210480945,0.8865264777723668,,,0.9572139821203383,0.8865264777723668,,,,
2001-10-17,1.0824416210480945,0.9202029612797168,,,0.9572139821203383,0.9202029612797168,,,,
2001-10-18,1.0824416210480945,0.8997000413538448,,,0.9572139821203383,0.8997000413538448,,,,
2001-10-19,1.0824416210480945,0.8797424331374829,,,0.9572139821203383,0.8797424331374829,,,,
2001-10-22,1.0824416210480945,0.8893575349779991,,,0.9572139821203383,0.8893575349779991,,,,
2001-10-23,1.0824416210480945,0.9015284166301861,,,0.9572139821203383,0.9015284166301861,,,,
2001-10-24,1.0824416210480945,0.9092538474502149,,,0.9572139821203383,0.9092538474502149,,,,
2001-10-25,1.0824416210480945,0.8782937366601885,,,0.9572139821203383,0.8782937366601885,,,,
2001-10-26,1.0824416210480945,0.8782937366601885,,,0.9572139821203383,0.8782937366601885,,,,
2001-10-29,1.0824416210480945,0.8957075530783156,,,0.9572139821203383,0.8957075530783156,,,,
2001-10-30,1.0824416210480945,0.8842414159938975,,,0.9572139821203383,0.8842414159938975,,,,
2001-10-31,1.0824416210480945,0.876395879503122,,,0.9556824397489457,0.876395879503122,,,,
2001-11-01,1.0547634371438301,0.8761210098888117,,,0.9670880617893165,0.8761210098888117,,,,
2001-11-02,1.0547634371438301,0.8792656315907434,,,0.9670880617893165,0.8792656315907434,,,,
2001-11-05,1.0547634371438301,0.8947907222287402,,,0.9670880617893165,0.8947907222287402,,,,
2001-11-06,1.0547634371438301,0.8972074896647483,,,0.9670880617893165,0.8972074896647483,,,,
2001-11-07,1.0547634371438301,0.9287488411410373,,,0.9670880617893165,0.9287488411410373,,,,
2001-11-08,1.0547634371438301,0.938354360859482,,,0.9670880617893165,0.938354360859482,,,,
2001-11-09,1.0547634371438301,0.9467564340770745,,,0.9670880617893165,0.9467564340770745,,,,
2001-11-12,1.0547634371438301,0.9225831676745916,,,0.9670880617893165,0.9225831676745916,,,,
2001-11-13,1.0547634371438301,0.9475011376720371,,,0.9670880617893165,0.9475011376720371,,,,
2001-11-14,1.0547634371438301,0.9551307498868015,,,0.9670880617893165,0.9551307498868015,,,,
2001-11-15,1.0547634371438301,0.9427982537945542,,,0.9670880617893165,0.9427982537945542,,,,
2001-11-16,1.0547634371438301,0.9524684860811096,,,0.9670880617893165,0.9524684860811096,,,,
2001-11-19,1.0547634371438301,0.9575400264134486,,,0.9670880617893165,0.9575400264134486,,,,
2001-11-20,1.0547634371438301,0.9667434337063336,,,0.9670880617893165,0.9667434337063336,,,,
2001-11-21,1.0547634371438301,0.9570514502185498,,,0.9670880617893165,0.9570514502185498,,,,
2001-11-22,1.0547634371438301,0.9604949421766166,,,0.9670880617893165,0.9604949421766166,,,,
2001-11-23,1.0547634371438301,0.9630614642707672,,,0.9670880617893165,0.9630614642707672,,,,
2001-11-26,1.0547634371438301,0.9691099995919222,,,0.9670880617893165,0.9691099995919222,,,,
2001-11-27,1.0547634371438301,0.9676900172543041,,,0.9670880617893165,0.9676900172543041,,,,
2001-11-28,1.0547634371438301,0.9563515815389455,,,0.9670880617893165,0.9563515815389455,,,,
2001-11-29,1.0547634371438301,0.9488987948681356,,,0.9670880617893165,0.9488987948681356,,,,
2001-11-30,1.0547634371438301,0.9733692760520547,,,0.9663143913398851,0.9733692760520547,,,,
2001-12-03,1.0260741992243458,0.9605654691936795,,,0.9694492401386546,0.9605654691936795,,,,
2001-12-04,1.0260741992243458,0.9755019112573394,,,0.9694492401386546,0.9755019112573394,,,,
2001-12-05,1.0260741992243458,0.9797017377830401,,,0.9694492401386546,0.9797017377830401,,,,
2001-12-06,1.0260741992243458,0.9933953446780596,,,0.9694492401386546,0.9933953446780596,,,,
2001-12-07,1.0260741992243458,0.9921895631154721,,,0.9694492401386546,0.9921895631154721,,,,
2001-12-10,1.0260741992243458,0.9904444260884568,,,0.9694492401386546,0.9904444260884568,,,,
2001-12-11,1.0260741992243458,0.9976810975639363,,,0.9694492401386546,0.9976810975639363,,,,
2001-12-12,1.0260741992243458,0.9974299392725762,,,0.9694492401386546,0.9974299392725762,,,,
2001-12-13,1.0260741992243458,0.9818822590376379,,,0.9694492401386546,0.9818822590376379,,,,
2001-12-14,1.0260741992243458,0.9868938486774123,,,0.9694492401386546,0.9868938486774123,,,,
2001-12-17,1.0260741992243458,0.9677451655574303,,,0.9694492401386546,0.9677451655574303,,,,
2001-12-18,1.0260741992243458,0.9648189713337831,,,0.9694492401386546,0.9648189713337831,,,,
2001-12-19,1.0260741992243458,0.9776020787376368,,,0.9694492401386546,0.9776020787376368,,,,
2001-12-20,1.0260741992243458,0.9938323057184927,,,0.9694492401386546,0.9938323057184927,,,,
2001-12-21,1.0260741992243458,0.9978066804430786,,,0.9694492401386546,0.9978066804430786,,,,
2001-12-24,1.0260741992243458,0.9978066804430786,,,0.9694492401386546,0.9978066804430786,,,,
2001-12-25,1.0260741992243458,0.9978066804430786,,,0.9694492401386546,0.9978066804430786,,,,
2001-12-26,1.0260741992243458,0.9978066804430786,,,0.9694492401386546,0.9978066804430786,,,,
2001-12-27,1.0260741992243458,1.0298616850780526,,,0.9694492401386546,1.0298616850780526,,,,
2001-12-28,1.0260741992243458,1.0462719678697876,,,0.9694492401386546,1.0462719678697876,,,,
2001-12-31,1.0244324805055869,1.0462719678697876,,,0.9686736807465437,1.0462719678697876,,,,
2002-01-01,1.0244324805055869,1.0462719678697876,,,0.9686736807465437,1.0462719678697876,,,,
2002-01-02,1.0244324805055869,1.0622262997112513,,,0.9686736807465437,1.0622262997112513,,,,
2002-01-03,1.0244324805055869,1.0645080163398235,,,0.9686736807465437,1.0645080163398235,,,,
2002-01-04,1.0244324805055869,1.0648645778620165,,,0.9686736807465437,1.0648645778620165,,,,
2002-01-07,1.0244324805055869,1.063050439446143,,,0.9686736807465437,1.063050439446143,,,,
2002-01-08,1.0244324805055869,1.0590991347908552,,,0.9686736807465437,1.0590991347908552,,,,
2002-01-09,1.0244324805055869,1.079969188488003,,,0.9686736807465437,1.079969188488003,,,,
2002-01-10,1.0244324805055869,1.0668536528762236,,,0.9686736807465437,1.0668536528762236,,,,
2002-01-11,1.0244324805055869,1.0723059401778945,,,0.9686736807465437,1.0723059401778945,,,,
2002-01-14,1.0244324805055869,1.057982994196229,,,0.9686736807465437,1.057982994196229,,,,
2002-01-15,1.0244324805055869,1.026945674331887,,,0.9686736807465437,1.026945674331887,,,,
2002-01-16,1.0244324805055869,1.014562180893952,,,0.9686736807465437,1.014562180893952,,,,
2002-01-17,1.0244324805055869,1.0305691063328808,,,0.9686736807465437,1.0305691063328808,,,,
2002-01-18,1.0244324805055869,1.012597868081682,,,0.9686736807465437,1.012597868081682,,,,
2002-01-21,1.0244324805055869,1.0069824449484754,,,0.9686736807465437,1.0069824449484754,,,,
2002-01-22,1.0244324805055869,1.0062749868834246,,,0.9686736807465437,1.0062749868834246,,,,
2002-01-23,1.0244324805055869,0.9979420398476928,,,0.9686736807465437,0.9979420398476928,,,,
2002-01-24,1.0244324805055869,1.0101932591411615,,,0.9686736807465437,1.0101932591411615,,,,
2002-01-25,1.0244324805055869,1.009232481413494,,,0.9686736807465437,1.009232481413494,,,,
2002-01-28,1.0244324805055869,1.0298400328765591,,,0.9686736807465437,1.0298400328765591,,,,
2002-01-29,1.0244324805055869,1.0264524216320647,,,0.9686736807465437,1.0264524216320647,,,,
2002-01-30,1.0244324805055869,1.011817777893169,,,0.9686736807465437,1.011817777893169,,,,
2002-01-31,1.0244324805055869,1.0137784798200684,,,0.9678987418019463,1.0137784798200684,,,,
2002-02-01,1.0381729701217668,1.0241818716428226,,,0.9729761270986944,1.0241818716428226,,,,
2002-02-04,1.0381729701217668,1.0326032893293267,,,0.9729761270986944,1.0326032893293267,,,,
2002-02-05,1.0381729701217668,1.0256045421588995,,,0.9729761270986944,1.0256045421588995,,,,
